reference,leader,word,trailer,lemma,part_of_speech
3.1,,ἁγίους,,ἅγιος,ADJ
3.1,,πρεσβυτέρους,,πρέσβυς,ADJ
3.1,,οὐ,,οὐ,ADV
3.1,,προσειληφότας,,προσλαμβάνω,VERB
3.1,,τὴν,,ὁ,DET
3.1,,φαινομένην,,φαίνω,VERB
3.1,,νεωτερικὴν,,νεωτερικός,ADJ
3.1,,τάξιν,",",τάξις,NOUN
3.1,,ἀλλ’,,ἀλλά,CCONJ
3.1,,ὡς,,ὡς,ADV
3.1,,φρονίμους,,φρόνιμος,ADJ
3.1,,ἐν,,ἐν,ADP
3.1,,θεῷ,,θεός,NOUN
3.1,,συγχωροῦντας,,συγχωρέω,VERB
3.1,,αὐτῷ,",",αὐτός,PRON
3.1,,οὐκ,,οὐ,ADV
3.1,,αὐτῷ,,αὐτός,PRON
3.1,,δέ,",",δέ,ADV
3.1,,ἀλλὰ,,ἀλλά,CCONJ
3.1,,τῷ,,ὁ,DET
3.1,,πατρὶ,,πατήρ,NOUN
3.1,,Ἰησοῦ,,Ἰησοῦς,PROPN
3.1,,Χριστοῦ,",",χριστός,PROPN
3.1,,τῷ,,ὁ,DET
3.1,,πάντων,,πᾶς,ADJ
3.1,,ἐπισκόπῳ,.,ἐπίσκοπος,NOUN
3.2,,εἰς,,εἰς,ADP
3.2,,τιμὴν,,τιμή,NOUN
3.2,,οὖν,,οὖν,ADV
3.2,,ἐκείνου,,ἐκεῖνος,ADJ
3.2,,τοῦ,,ὁ,DET
3.2,,θελήσαντος,,ἐθέλω,VERB
3.2,,ἡμᾶς,,ἐγώ,PRON
3.2,,πρέπον,,πρέπω,VERB
3.2,,ἐστὶν,,εἰμί,AUX
3.2,,ἐπακούειν,,ἐπακούω,VERB
3.2,,κατὰ,,κατά,ADP
3.2,,μηδεμίαν,,μηδείς,ADJ
3.2,,ὑπόκρισιν,·,ὑπόκρισις,NOUN
3.2,,ἐπεὶ,,ἐπεί,CCONJ
3.2,,οὐχ,,οὐ,ADV
3.2,,ὅτι,,ὅτι,SCONJ
3.2,,τὸν,,ὁ,DET
3.2,,ἐπίσκοπον,,ἐπίσκοπος,NOUN
3.2,,τοῦτον,,οὗτος,ADJ
3.2,,τὸν,,ὁ,DET
3.2,,βλεπόμενον,,βλέπω,VERB
3.2,,πλανᾷ,,πλανάω,VERB
3.2,,τις,",",τις,PRON
3.2,,ἀλλὰ,,ἀλλά,CCONJ
3.2,,τὸν,,ὁ,DET
3.2,,ἀόρατον,,ἀόρατος,ADJ
3.2,,παραλογίζεται,.,παραλογίζομαι,VERB
3.2,,τὸ,,ὁ,DET
3.2,,δὲ,,δέ,ADV
3.2,,τοιοῦτον,,τοιοῦτος,ADJ
3.2,,οὐ,,οὐ,ADV
3.2,,πρὸς,,πρός,ADP
3.2,,σάρκα,,σάρξ,NOUN
3.2,,ὁ,,,DET
3.2,,λόγος,",",λόγος,NOUN
3.2,,ἀλλὰ,,ἀλλά,CCONJ
3.2,,πρὸς,,πρός,ADP
3.2,,θεὸν,,θεός,NOUN
3.2,,τὸν,,ὁ,DET
3.2,,τὰ,,ὁ,DET
3.2,,κρύφια,,κρύφιος,ADJ
3.2,,εἰδότα,.,οἶδα,VERB
4.1,,Πρέπον,,πρεπω,VERB
4.1,,οὖν,,οὖν,ADV
4.1,,ἐστιν,,εἰμί,AUX
4.1,,μὴ,,μή,ADV
4.1,,μόνον,,μόνος,ADJ
4.1,,καλεῖσθαι,,καλέω,VERB
4.1,,Χριστιανούς,",",Χριστιανός,NOUN
4.1,,ἀλλὰ,,ἀλλά,CCONJ
4.1,,καὶ,,καί,ADV
4.1,,εἶναι,·,εἰμί,AUX
4.1,,ὥσπερ,,ὥσπερ,ADV
4.1,,καί,,καί,ADV
4.1,,τινες,,τις,PRON
4.1,,ἐπίσκοπον,,ἐπίσκοπος,NOUN
4.1,,μὲν,,μέν,ADV
4.1,,καλοῦσιν,",",καλέω,VERB
4.1,,χωρὶς,,χωρίς,ADP
4.1,,δὲ,,δέ,CCONJ
4.1,,αὐτοῦ,,αὐτός,PRON
4.1,,πάντα,,πᾶς,ADJ
4.1,,πράσσουσιν,.,πράσσω,VERB
4.1,,οἱ,,ὁ,DET
4.1,,τοιοῦτοι,,τοιοῦτος,PRON
4.1,,δὲ,,δέ,ADV
4.1,,οὐκ,,οὐ,ADV
4.1,,εὐσυνείδητοί,,εὐσυνείδητος,ADJ
4.1,,μοι,,ἐγώ,PRON
4.1,,εἶναι,,εἰμί,AUX
4.1,,φαίνονται,,φαίνω,VERB
4.1,,διὰ,,διά,ADP
4.1,,τὸ,,ὁ,DET
4.1,,μὴ,,μή,ADV
4.1,,βεβαίως,,βέβαιος,ADV
4.1,,κατ’,,κατά,ADP
4.1,,ἐντολὴν,,ἐντολή,NOUN
4.1,,συναθροίζεσθαι,.,συναθροίζω,VERB
5.1,,Ἐπεὶ,,ἐπεί,CCONJ
5.1,,οὖν,,οὖν,ADV
5.1,,τέλος,,τέλος,NOUN
5.1,,τὰ,,ὁ,DET
5.1,,πράγματα,,πρᾶγμα,NOUN
5.1,,ἔχει,,ἔχω,VERB
5.1,,καὶ,,καί,CCONJ
5.1,,πρόκειται,,πρόκειμαι,VERB
5.1,,τὰ,,ὁ,DET
5.1,,δύο,,δύο,NUM
5.1,,ὁμοῦ,",",ὁμοῦ,ADV
5.1,,ὅ,,,DET
5.1,,τε,,τε,ADV
5.1,,θάνατος,,θάνατος,NOUN
5.1,,καὶ,,καί,CCONJ
5.1,,ἡ,,,DET
5.1,,ζωή,",",ζωή,NOUN
5.1,,καὶ,,καί,CCONJ
5.1,,ἕκαστος,,ἕκαστος,ADJ
5.1,,εἰς,,εἰς,ADP
5.1,,τὸν,,ὁ,DET
5.1,,ἴδιον,,ἴδιος,ADJ
5.1,,τόπον,,τόπος,NOUN
5.1,,μέλλει,,μέλλω,VERB
5.1,,χωρεῖν,·,χωρέω,VERB
5.2,,ὥσπερ,,ὥσπερ,ADV
5.2,,γάρ,,γάρ,ADV
5.2,,ἐστιν,,εἰμί,AUX
5.2,,νομίσματα,,νόμισμα,NOUN
5.2,,δύο,",",δύο,NUM
5.2,,ὃ,,,DET
5.2,,μὲν,,μέν,ADV
5.2,,θεοῦ,",",θεός,NOUN
5.2,,ὃ,,,DET
5.2,,δὲ,,δέ,CCONJ
5.2,,κόσμου,",",κόσμος,NOUN
5.2,,καὶ,,καί,CCONJ
5.2,,ἕκαστον,,ἕκαστος,ADJ
5.2,,αὐτῶν,,αὐτός,PRON
5.2,,ἴδιον,,ἴδιος,ADJ
5.2,,χαρακτῆρα,,χαρακτήρ,NOUN
5.2,,ἐπικείμενον,,ἐπίκειμαι,VERB
5.2,,ἔχει,",",ἔχω,VERB
5.2,,οἱ,,ὁ,DET
5.2,,ἄπιστοι,,ἄπιστος,ADJ
5.2,,τοῦ,,ὁ,DET
5.2,,κόσμου,,κόσμος,NOUN
5.2,,τούτου,",",οὗτος,ADJ
5.2,,οἱ,,ὁ,DET
5.2,,δὲ,,δέ,CCONJ
5.2,,πιστοὶ,,πιστός,ADJ
5.2,,ἐν,,ἐν,ADP
5.2,,ἀγάπῃ,,ἀγάπη,NOUN
5.2,,χαρακτῆρα,,χαρακτήρ,NOUN
5.2,,θεοῦ,,θεός,NOUN
5.2,,πατρὸς,,πατήρ,NOUN
5.2,,διὰ,,διά,ADP
5.2,,Ἰησοῦ,,Ἰησοῦς,PROPN
5.2,,Χριστοῦ,",",χριστός,PROPN
5.2,,δι’,,διά,ADP
5.2,,οὗ,,ὅς,PRON
5.2,,ἐὰν,,ἐάν,ADV
5.2,,μὴ,,μή,ADV
5.2,,αὐθαιρέτως,,αὐθαίρετος,ADV
5.2,,ἔχωμεν,,ἔχω,VERB
5.2,,τὸ,,ὁ,DET
5.2,,ἀποθανεῖν,,ἀποθνήσκω,VERB
5.2,,εἰς,,εἰς,ADP
5.2,,τὸ,,ὁ,DET
5.2,,αὐτοῦ,,αὐτός,PRON
5.2,,πάθος,",",πάθος,NOUN
5.2,,τὸ,,ὁ,DET
5.2,,ζῆν,,ζάω,VERB
5.2,,αὐτοῦ,,αὐτός,PRON
5.2,,οὐκ,,οὐ,ADV
5.2,,ἔστιν,,εἰμί,AUX
5.2,,ἐν,,ἐν,ADP
5.2,,ἡμῖν,.,ἐγώ,PRON
6.1,,Ἐπεὶ,,ἐπεί,CCONJ
6.1,,οὖν,,οὖν,ADV
6.1,,ἐν,,ἐν,ADP
6.1,,τοῖς,,ὁ,DET
6.1,,προγεγραμμένοις,,προγράφω,VERB
6.1,,προσώποις,,πρόσωπον,NOUN
6.1,,τὸ,,ὁ,DET
6.1,,πᾶν,,πᾶς,ADJ
6.1,,πλῆθος,,πλῆθος,NOUN
6.1,,ἐθεώρησα,,θεωρέω,VERB
6.1,,ἐν,,ἐν,ADP
6.1,,πίστει,,πίστις,NOUN
6.1,,καὶ,,καί,CCONJ
6.1,,ἠγάπησα,",",ἀγαπάω,VERB
6.1,,παραινῶ,",",παραινέω,VERB
6.1,,ἐν,,ἐν,ADP
6.1,,ὁμονοίᾳ,,ὁμόνοια,NOUN
6.1,,θεοῦ,,θεός,NOUN
6.1,,σπουδάζετε,,σπουδάζω,VERB
6.1,,πάντα,,πᾶς,ADJ
6.1,,πράσσειν,",",πράσσω,VERB
6.1,,προκαθημένου,,πρό-κάθημαι,VERB
6.1,,τοῦ,,ὁ,DET
6.1,,ἐπισκόπου,,ἐπίσκοπος,NOUN
6.1,,εἰς,,εἰς,ADP
6.1,,τόπον,,τόπος,NOUN
6.1,,θεοῦ,,θεός,NOUN
6.1,,καὶ,,καί,CCONJ
6.1,,τῶν,,ὁ,DET
6.1,,πρεσβυτέρων,,πρέσβυς,ADJ
6.1,,εἰς,,εἰς,ADP
6.1,,τόπον,,τόπος,NOUN
6.1,,συνεδρίου,,συνέδριον,NOUN
6.1,,τῶν,,ὁ,DET
6.1,,ἀποστόλων,",",ἀπόστολος,NOUN
6.1,,καὶ,,καί,CCONJ
6.1,,τῶν,,ὁ,DET
6.1,,διακόνων,,διάκονος,NOUN
6.1,,τῶν,,ὁ,DET
6.1,,ἐμοὶ,,ἐγώ,PRON
6.1,,γλυκυτάτων,,γλυκύς,ADJ
6.1,,πεπιστευμένων,,πιστεύω,VERB
6.1,,διακονίαν,,διακονία,NOUN
6.1,,Ἰησοῦ,,Ἰησοῦς,PROPN
6.1,,Χριστοῦ,",",χριστός,PROPN
6.1,,ὃς,,ὅς,PRON
6.1,,πρὸ,,πρό,ADP
6.1,,αἰώνων,,αἰών,NOUN
6.1,,παρὰ,,παρά,ADP
6.1,,πατρὶ,,πατρίς,NOUN
6.1,,ἦν,,εἰμί,AUX
6.1,,καὶ,,καί,CCONJ
6.1,,ἐν,,ἐν,ADP
6.1,,τέλει,,τέλος,NOUN
6.1,,ἐφάνη,.,φαίνω,VERB
6.2,,πάντες,,πᾶς,ADJ
6.2,,οὖν,,οὖν,ADV
6.2,,ὁμοήθειαν,,ὁμοήθεια,NOUN
6.2,,θεοῦ,,θεός,NOUN
6.2,,λαβόντες,,λαμβάνω,VERB
6.2,,ἐντρέπεσθε,,ἐντρέπω,VERB
6.2,,ἀλλήλους,,ἀλλήλων,PRON
6.2,,καὶ,,καί,CCONJ
6.2,,μηδεὶς,,μηδείς,ADJ
6.2,,κατὰ,,κατά,ADP
6.2,,σάρκα,,σάρξ,NOUN
6.2,,βλεπέτω,,βλέπω,VERB
6.2,,τὸν,,ὁ,DET
6.2,,πλησίον,",",,ADV
6.2,,ἀλλ’,,ἀλλά,CCONJ
6.2,,ἐν,,ἐν,ADP
6.2,,Ἰησοῦ,,Ἰησοῦς,PROPN
6.2,,Χριστῷ,,χριστός,PROPN
6.2,,ἀλλήλους,,ἀλλήλων,PRON
6.2,,διὰ,,διά,ADP
6.2,,παντὸς,,πᾶς,ADJ
6.2,,ἀγαπᾶτε,.,ἀγαπάω,VERB
6.2,,μηδὲν,,μηδείς,PRON
6.2,,ἔστω,,εἰμί,AUX
6.2,,ἐν,,ἐν,ADP
6.2,,ὑμῖν,",",σύ,PRON
6.2,,ὃ,,,PRON
6.2,,δυνήσεται,,δύναμαι,VERB
6.2,,ὑμᾶς,,σύ,PRON
6.2,,μερίσαι,,μερίζω,VERB
6.2,,ἀλλ’,,ἀλλά,CCONJ
6.2,,ἑνώθητε,,ἑνόω,VERB
6.2,,τῷ,,ὁ,DET
6.2,,ἐπισκόπῳ,,ἐπίσκοπος,NOUN
6.2,,καὶ,,καί,CCONJ
6.2,,τοῖς,,ὁ,DET
6.2,,προκαθημένοις,,πρό-κάθημαι,VERB
6.2,,εἰς,,εἰς,ADP
6.2,,τύπον,,τύπος,NOUN
6.2,,καὶ,,καί,CCONJ
6.2,,διδαχὴν,,διδαχή,NOUN
6.2,,ἀφθαρσίας,.,ἀφθαρσία,NOUN
7.1,,Ὥσπερ,,ὥσπερ,ADV
7.1,,οὖν,,οὖν,ADV
7.1,,ὁ,,,DET
7.1,,κύριος,,κύριος,NOUN
7.1,,ἄνευ,,ἄνευ,ADP
7.1,,τοῦ,,ὁ,DET
7.1,,πατρὸς,,πατήρ,NOUN
7.1,,οὐδὲν,,οὐδείς,ADJ
7.1,,ἐποίησεν,",",ποιέω,VERB
7.1,,ἡνωμένος,,ἑνόω,ADJ
7.1,,ὤν,",",εἰμί,AUX
7.1,,οὔτε,,οὔτε,ADV
7.1,,δι’,,διά,ADP
7.1,,ἑαυτοῦ,,ἑαυτοῦ,PRON
7.1,,οὔτε,,οὔτε,CCONJ
7.1,,διὰ,,διά,ADP
7.1,,τῶν,,ὁ,DET
7.1,,ἀποστόλων,·,ἀπόστολος,NOUN
7.1,,οὕτως,,οὕτως,ADV
7.1,,μηδὲ,,μηδέ,ADV
7.1,,ὑμεῖς,,σύ,PRON
7.1,,ἄνευ,,ἄνευ,ADP
7.1,,τοῦ,,ὁ,DET
7.1,,ἐπισκόπου,,ἐπίσκοπος,NOUN
7.1,,καὶ,,καί,CCONJ
7.1,,τῶν,,ὁ,DET
7.1,,πρεσβυτέρων,,πρέσβυς,ADJ
7.1,,μηδὲν,,μηδείς,PRON
7.1,,πράσσετε,·,πράσσω,VERB
7.1,,μηδὲ,,μηδέ,ADV
7.1,,πειράσητε,,πειράω,VERB
7.1,,εὔλογόν,,εὔλογος,ADJ
7.1,,τι,,τις,PRON
7.1,,φαίνεσθαι,,φαίνω,VERB
7.1,,ἰδίᾳ,,ἴδιος,ADJ
7.1,,ὑμῖν,",",σύ,PRON
7.1,,ἀλλ’,,ἀλλά,CCONJ
7.1,,ἐπὶ,,ἐπί,ADP
7.1,,τὸ,,ὁ,DET
7.1,,αὐτὸ,,αὐτός,PRON
7.1,,μία,,εἷς,ADJ
7.1,,προσευχή,",",προσευχή,NOUN
7.1,,μία,,εἷς,NUM
7.1,,δέησις,",",δέησις,NOUN
7.1,,εἷς,,εἷς,ADP
7.1,,νοῦς,",",νόος,NOUN
7.1,,μία,,εἷς,NUM
7.1,,ἐλπὶς,,ἐλπίς,NOUN
7.1,,ἐν,,ἐν,ADP
7.1,,ἀγάπῃ,",",ἀγάπη,NOUN
7.1,,ἐν,,ἐν,ADP
7.1,,τῇ,,ὁ,DET
7.1,,χαρᾷ,,χαρά,NOUN
7.1,,τῇ,,ὁ,DET
7.1,,ἀμώμῳ,",",,ADJ
7.1,,ὅ,,,PRON
7.1,,ἐστιν,,εἰμί,AUX
7.1,,Ἰησοῦς,,Ἰησοῦς,NOUN
7.1,,Χριστός,",",χριστός,NOUN
7.1,,οὗ,,ὅς,PRON
7.1,,ἄμεινον,,ἀμείνων,ADJ
7.1,,οὐδέν,,οὐδείς,PRON
7.1,,ἐστιν,.,εἰμί,AUX
7.2,,πάντες,,πᾶς,ADJ
7.2,,ὡς,,ὡς,ADV
7.2,,εἰς,,εἰς,ADP
7.2,,ἕνα,,εἷς,NUM
7.2,,ναὸν,,ναός,NOUN
7.2,,συντρέχετε,,συντρέχω,VERB
7.2,,θεοῦ,",",θεός,NOUN
7.2,,ὡς,,ὡς,ADV
7.2,,ἐπὶ,,ἐπί,ADP
7.2,,ἓν,,εἷς,ADJ
7.2,,θυσιαστήριον,",",θυσιαστήριον,NOUN
7.2,,ἐπὶ,,ἐπί,ADP
7.2,,ἕνα,,εἷς,NUM
7.2,,Ἰησοῦν,,Ἰησοῦς,NOUN
7.2,,Χριστόν,",",χριστός,PROPN
7.2,,τὸν,,ὁ,DET
7.2,,ἀφ’,,ἀπό,ADP
7.2,,ἑνὸς,,εἷς,NUM
7.2,,πατρὸς,,πατήρ,NOUN
7.2,,προελθόντα,,προέρχομαι,VERB
7.2,,καὶ,,καί,ADV
7.2,,εἰς,,εἰς,ADP
7.2,,ἕνα,,εἷς,NUM
7.2,,ὄντα,,εἰμί,AUX
7.2,,καὶ,,καί,CCONJ
7.2,,χωρήσαντα,.,χωρέω,VERB
8.1,,Μὴ,,μή,ADV
8.1,,πλανᾶσθε,,πλανάω,VERB
8.1,,ταῖς,,ὁ,DET
8.1,,ἑτεροδοξίαις,,ἑτεροδοξία,NOUN
8.1,,μηδὲ,,μηδέ,CCONJ
8.1,,μυθεύμασιν,,μύθευμα,NOUN
8.1,,τοῖς,,ὁ,DET
8.1,,παλαιοῖς,,παλαιός,ADJ
8.1,,ἀνωφελέσιν,,ἀνωφελής,ADJ
8.1,,οὖσιν,.,εἰμί,AUX
8.1,,εἰ,,εἰ,SCONJ
8.1,,γὰρ,,γάρ,ADV
8.1,,μέχρι,,μέχρι,ADP
8.1,,νῦν,,νῦν,ADV
8.1,,κατὰ,,κατά,ADP
8.1,,Ἰουδαϊσμὸν,,,NOUN
8.1,,ζῶμεν,",",,VERB
8.1,,ὁμολογοῦμεν,,ὁμολογέω,VERB
8.1,,χάριν,,χάρις,NOUN
8.1,,μὴ,,μή,ADV
8.1,,εἰληφέναι,.,λαμβάνω,VERB
8.2,,οἱ,,ὁ,DET
8.2,,γὰρ,,γάρ,ADV
8.2,,θειότατοι,,θεῖος,ADJ
8.2,,προφῆται,,προφήτης,NOUN
8.2,,κατὰ,,κατά,ADP
8.2,,Χριστὸν,,χριστός,NOUN
8.2,,Ἰησοῦν,,Ἰησοῦς,NOUN
8.2,,ἔζησαν,.,ζάω,VERB
8.2,,διὰ,,διά,ADP
8.2,,τοῦτο,,οὗτος,PRON
8.2,,καὶ,,καί,ADV
8.2,,ἐδιώχθησαν,",",διώκω,VERB
8.2,,ἐνπνεόμενοι,,ἐμπνέω,VERB
8.2,,ὑπὸ,,ὑπό,ADP
8.2,,τῆς,,ὁ,DET
8.2,,χάριτος,,χάρις,NOUN
8.2,,αὐτοῦ,",",αὐτός,PRON
8.2,,εἰς,,εἰς,ADP
8.2,,τὸ,,ὁ,DET
8.2,,πληροφορηθῆναι,,πληροφορέω,VERB
8.2,,τοὺς,,ὁ,DET
8.2,,ἀπειθοῦντας,",",ἀπειθέω,VERB
8.2,,ὅτι,,ὅτι,SCONJ
8.2,,εἷς,,εἷς,NOUN
8.2,,θεός,,θεός,NOUN
8.2,,ἐστιν,",",εἰμί,AUX
8.2,,ὁ,,,DET
8.2,,φανερώσας,,φανερόω,VERB
8.2,,ἑαυτὸν,,ἑαυτοῦ,PRON
8.2,,διὰ,,διά,ADP
8.2,,Ἰησοῦ,,Ἰησοῦς,NOUN
8.2,,Χριστοῦ,,χριστός,NOUN
8.2,,τοῦ,,ὁ,DET
8.2,,υἱοῦ,,υἱός,NOUN
8.2,,αὐτοῦ,",",αὐτός,PRON
8.2,,ὅς,,ὅς,PRON
8.2,,ἐστιν,,εἰμί,AUX
8.2,,αὐτοῦ,,αὐτός,PRON
