reference,leader,word,trailer,lemma,part_of_speech
1.2,,ὑμεῖς,,σύ,PRON
1.2,,μὴ,,μή,ADV
1.2,,φείσησθέ,,φείδομαι,VERB
1.2,,μου,.,ἐγώ,PRON
2.1,,Οὐ,,οὐ,ADV
2.1,,γὰρ,,γάρ,ADV
2.1,,θέλω,,ἐθέλω,VERB
2.1,,ὑμᾶς,,σύ,PRON
2.1,,ἀνθρωπαρεσκῆσαι,",",ἀνθρωπαρεσκέω,VERB
2.1,,ἀλλὰ,,ἀλλά,CCONJ
2.1,,θεῷ,,θεός,NOUN
2.1,,ἀρέσαι,",",ἀρέσκω,VERB
2.1,,ὥσπερ,,ὥσπερ,ADV
2.1,,καὶ,,καί,ADV
2.1,,ἀρέσκετε,.,ἀρέσκω,VERB
2.1,,οὔτε,,οὔτε,ADV
2.1,,γὰρ,,γάρ,ADV
2.1,,ἐγώ,,ἐγώ,PRON
2.1,,ποτε,,ποτέ,ADV
2.1,,ἕξω,,ἔχω,ADP
2.1,,καιρὸν,,καιρός,NOUN
2.1,,τοιοῦτον,,τοιοῦτος,ADJ
2.1,,θεοῦ,,θεός,NOUN
2.1,,ἐπιτυχεῖν,",",ἐπιτυγχάνω,VERB
2.1,,οὔτε,,οὔτε,ADV
2.1,,ὑμεῖς,",",σύ,PRON
2.1,,ἐὰν,,ἐάν,SCONJ
2.1,,σιωπήσητε,",",σιωπάω,VERB
2.1,,κρείττονι,,κρείσσων,ADJ
2.1,,ἔργῳ,,ἔργον,NOUN
2.1,,ἔχετε,,ἔχω,VERB
2.1,,ἐπιγραφῆναι,.,ἐπιγράφω,VERB
2.1,,ἐὰν,,ἐάν,SCONJ
2.1,,γὰρ,,γάρ,ADV
2.1,,σιωπήσητε,,σιωπάω,VERB
2.1,,ἀπ,’,ἀπό,ADP
2.1,,ἐμοῦ,",",ἐγώ,PRON
2.1,,ἐγὼ,,ἐγώ,PRON
2.1,,λόγος,,λόγος,NOUN
2.1,,θεοῦ,·,θεός,NOUN
2.1,,ἐὰν,,ἐάν,SCONJ
2.1,,δὲ,,δέ,ADV
2.1,,ἐρασθῆτε,,ἔραμαι,VERB
2.1,,τῆς,,ὁ,DET
2.1,,σαρκός,,σάρξ,NOUN
2.1,,μου,",",ἐγώ,PRON
2.1,,πάλιν,,πάλιν,ADV
2.1,,ἔσομαι,,εἰμί,AUX
2.1,,φωνή,.,φωνή,NOUN
2.2,,πλέον,,πλέος,ADJ
2.2,,μοι,,ἐγώ,PRON
2.2,,μὴ,,μή,ADV
2.2,,παράσχησθε,,παρέχω,VERB
2.2,,τοῦ,,ὁ,DET
2.2,,σπονδισθῆναι,,σπονδίζω,VERB
2.2,,θεῷ,",",θεός,NOUN
2.2,,ὡς,,ὡς,ADV
2.2,,ἔτι,,ἔτι,ADV
2.2,,θυσιαστήριον,,θυσιαστήριον,NOUN
2.2,,ἕτοιμόν,,ἑτοῖμος,ADJ
2.2,,ἐστιν,",",εἰμί,AUX
2.2,,ἵνα,,ἵνα,SCONJ
2.2,,ἐν,,ἐν,ADP
2.2,,ἀγάπῃ,,ἀγάπη,NOUN
2.2,,χορὸς,,χορός,NOUN
2.2,,γενόμενοι,,γίγνομαι,VERB
2.2,,ᾄσητε,,ἀείδω,VERB
2.2,,τῷ,,ὁ,DET
2.2,,πατρὶ,,πατήρ,NOUN
2.2,,ἐν,,ἐν,ADP
2.2,,Χριστῷ,,χριστός,PROPN
2.2,,Ἰησοῦ,",",Ἰησοῦς,PROPN
2.2,,ὅτι,,ὅτι,SCONJ
2.2,,τὸν,,ὁ,DET
2.2,,ἐπίσκοπον,,ἐπίσκοπος,NOUN
2.2,,Συρίας,,Συρία,NOUN
2.2,,ὁ,,ὁ,DET
2.2,,θεὸς,,θεός,NOUN
2.2,,κατηξίωσεν,,καταξιόω,VERB
2.2,,εὑρεθῆναι,,εὑρίσκω,VERB
2.2,,εἰς,,εἰς,ADP
2.2,,δύσιν,,δύο,NOUN
2.2,,ἀπὸ,,ἀπό,ADP
2.2,,ἀνατολῆς,,ἀνατολή,NOUN
2.2,,μεταπεμψάμενος,.,μεταπέμπω,VERB
2.2,,καλὸν,,καλός,ADJ
2.2,,τὸ,,ὁ,DET
2.2,,δῦναι,,δύω,VERB
2.2,,ἀπὸ,,ἀπό,ADP
2.2,,κόσμου,,κόσμος,NOUN
2.2,,πρὸς,,πρός,ADP
2.2,,θεόν,",",θεός,NOUN
2.2,,ἵνα,,ἵνα,SCONJ
2.2,,εἰς,,εἰς,ADP
2.2,,αὐτὸν,,αὐτός,PRON
2.2,,ἀνατείλω,.,ἀνατέλλω,VERB
3.1,,Οὐδέποτε,,οὐδέποτε,ADV
3.1,,ἐβασκάνατε,,βασκαίνω,VERB
3.1,,οὐδενί,",",οὐδείς,ADJ
3.1,,ἄλλους,,ἄλλος,PRON
3.1,,ἐδιδάξατε,.,διδάσκω,VERB
3.1,,ἐγὼ,,ἐγώ,PRON
3.1,,δὲ,,δέ,ADV
3.1,,θέλω,",",ἐθέλω,VERB
3.1,,ἵνα,,ἵνα,SCONJ
3.1,,κἀκεῖνα,,ἐκεῖνος,ADJ
3.1,,βέβαια,,βέβαιος,ADJ
3.1,,ᾖ,,εἰμί,AUX
3.1,,ἃ,,ὅς,PRON
3.1,,μαθητεύοντες,,μαθητεύω,VERB
3.1,,ἐντέλλεσθε,.,ἐντέλλω,VERB
3.2,,μόνον,,μόνος,ADJ
3.2,,μοι,,ἐγώ,PRON
3.2,,δύναμιν,,δύναμις,NOUN
3.2,,αἰτεῖσθε,,αἰτέω,VERB
3.2,,ἔσωθέν,,ἐσωθεν,ADV
3.2,,τε,,τε,ADV
3.2,,καὶ,,καί,CCONJ
3.2,,ἔξωθεν,",",ἔξωθεν,ADV
3.2,,ἵνα,,ἵνα,SCONJ
3.2,,μὴ,,μή,ADV
3.2,,μόνον,,μόνος,ADJ
3.2,,λέγω,,λέγω,VERB
3.2,,ἀλλὰ,,ἀλλά,CCONJ
3.2,,καὶ,,καί,ADV
3.2,,θέλω,",",ἐθέλω,VERB
3.2,,ἵνα,,ἵνα,SCONJ
3.2,,μὴ,,μή,ADV
3.2,,μόνον,,μόνος,ADJ
3.2,,λέγωμαι,,λέγω,VERB
3.2,,Χριστιανὸς,,Χριστιανος,NOUN
3.2,,ἀλλὰ,,ἀλλά,CCONJ
3.2,,καὶ,,καί,ADV
3.2,,εὑρεθῶ,.,εὑρίσκω,VERB
3.2,,ἐὰν,,ἐάν,SCONJ
3.2,,γὰρ,,γάρ,ADV
3.2,,εὑρεθῶ,",",εὑρίσκω,VERB
3.2,,καὶ,,καί,ADV
3.2,,λέγεσθαι,,λέγω,VERB
3.2,,δύναμαι,",",δύναμαι,VERB
3.2,,καὶ,,καί,CCONJ
3.2,,τότε,,τότε,ADV
3.2,,πιστὸς,,πιστός,ADJ
3.2,,εἶναι,",",εἰμί,AUX
3.2,,ὅταν,,ὅταν,SCONJ
3.2,,κόσμῳ,,κόσμος,NOUN
3.2,,μὴ,,μή,ADV
3.2,,φαίνωμαι,.,φαίνω,VERB
3.3,,οὐδὲν,,οὐδείς,ADJ
3.3,,φαινόμενον,,φαίνω,VERB
3.3,,καλόν,·,καλός,ADJ
3.3,,ὁ,,ὁ,DET
3.3,,γὰρ,,γάρ,ADV
3.3,,θεὸς,,θεός,NOUN
3.3,,ἡμῶν,,ἐγώ,PRON
3.3,,Ἰησοῦς,,Ἰησοῦς,NOUN
3.3,,Χριστὸς,,χριστός,NOUN
3.3,,ἐν,,ἐν,ADP
3.3,,πατρὶ,,πατήρ,NOUN
3.3,,ὢν,,εἰμί,AUX
3.3,,μᾶλλον,,μᾶλλον,ADV
3.3,,φαίνεται,.,φαίνω,VERB
3.3,,οὐ,,οὐ,ADV
3.3,,πεισμονῆς,,πεισμονή,NOUN
3.3,,τὸ,,ὁ,DET
3.3,,ἔργον,",",ἔργον,NOUN
3.3,,ἀλλὰ,,ἀλλά,CCONJ
3.3,,μεγέθους,,μέγεθος,NOUN
3.3,,ἐστὶν,,εἰμί,AUX
3.3,,ὁ,,ὁ,DET
3.3,,Χριστιανισμός,",",Χριστιανισμός,NOUN
3.3,,ὅταν,,ὅταν,SCONJ
3.3,,μισῆται,,μισέω,VERB
3.3,,ὑπὸ,,ὑπό,ADP
3.3,,κόσμου,.,κόσμος,NOUN
4.1,,Ἐγὼ,,ἐγώ,PRON
4.1,,γράφω,,γράφω,VERB
4.1,,πάσαις,,πᾶς,ADJ
4.1,,ταῖς,,ὁ,DET
4.1,,ἐκκλησίαις,",",ἐκκλησία,NOUN
4.1,,καὶ,,καί,CCONJ
4.1,,ἐντέλλομαι,,ἐντέλλω,VERB
4.1,,πᾶσιν,",",πᾶς,ADJ
4.1,,ὅτι,,ὅτι,SCONJ
4.1,,ἐγὼ,,ἐγώ,PRON
4.1,,ἑκὼν,,ἑκών,ADJ
4.1,,ὑπὲρ,,ὑπέρ,ADP
4.1,,θεοῦ,,θεός,NOUN
4.1,,ἀποθνήσκω,",",ἀποθνήσκω,VERB
4.1,,ἐάνπερ,,ἐάν,SCONJ
4.1,,ὑμεῖς,,σύ,PRON
4.1,,μὴ,,μή,ADV
4.1,,κωλύσητε,.,κωλύω,VERB
4.1,,παρακαλῶ,,παρακαλέω,VERB
4.1,,ὑμᾶς,",",σύ,PRON
4.1,,μὴ,,μή,CCONJ
4.1,,εὔνοια,,εὔνοια,NOUN
4.1,,ἄκαιρος,,ἄκαιρος,ADJ
4.1,,γένησθέ,,γίγνομαι,VERB
4.1,,μοι,.,ἐγώ,PRON
4.1,,ἄφετέ,,ἀφίημι,VERB
4.1,,με,,ἐγώ,PRON
4.1,,θηρίων,,θηρίον,NOUN
4.1,,εἶναι,,εἰμί,AUX
4.1,,βοράν,",",βοράς,NOUN
4.1,,δι’,,διά,ADP
4.1,,ὧν,,ὅς,PRON
4.1,,ἔνεστιν,,ἐν-εἰμί,VERB
4.1,,θεοῦ,,θεός,NOUN
4.1,,ἐπιτυχεῖν,.,ἐπιτυγχάνω,VERB
4.1,,σῖτός,,σῖτος,NOUN
4.1,,εἰμι,,εἰμί,AUX
4.1,,θεοῦ,,θεός,NOUN
4.1,,καὶ,,καί,CCONJ
4.1,,δι’,,διά,ADP
4.1,,ὀδόντων,,ὀδούς,NOUN
4.1,,θηρίων,,θηρίον,NOUN
4.1,,ἀλήθομαι,",",ἀλήθω,VERB
4.1,,ἵνα,,ἵνα,SCONJ
4.1,,καθαρὸς,,καθαρός,ADJ
4.1,,ἄρτος,,ἄρτος,NOUN
4.1,,εὑρεθῶ,,εὑρίσκω,VERB
4.1,,τοῦ,,ὁ,DET
4.1,,Χριστοῦ,.,χριστός,NOUN
4.2,,μᾶλλον,,μᾶλλον,ADV
4.2,,κολακεύσατε,,κολακεύω,VERB
4.2,,τὰ,,ὁ,DET
4.2,,θηρία,",",θηρίον,NOUN
4.2,,ἵνα,,ἵνα,SCONJ
4.2,,μοι,,ἐγώ,PRON
4.2,,τάφος,,τάφος,NOUN
4.2,,γένωνται,,γίγνομαι,VERB
4.2,,καὶ,,καί,CCONJ
4.2,,μηθὲν,,μηδείς,ADV
4.2,,καταλίπωσι,,καταλιμπάνω,VERB
4.2,,τῶν,,ὁ,DET
4.2,,τοῦ,,ὁ,DET
4.2,,σώματός,,σῶμα,NOUN
4.2,,μου,",",ἐγώ,PRON
4.2,,ἵνα,,ἵνα,SCONJ
4.2,,μὴ,,μή,ADV
4.2,,κοιμηθεὶς,,κοιμάω,VERB
4.2,,βαρύς,,βαρύς,ADJ
4.2,,τινι,,τις,PRON
4.2,,γένωμαι,.,γίγνομαι,VERB
4.2,,τότε,,τότε,ADV
4.2,,ἔσομαι,,εἰμί,AUX
4.2,,μαθητὴς,,μαθητής,NOUN
4.2,,ἀληθῶς,,ἀληθής,ADV
4.2,,Ἰησοῦ,,Ἰησοῦς,PROPN
4.2,,Χριστοῦ,",",χριστός,NOUN
4.2,,ὅτε,,ὅτε,SCONJ
4.2,,οὐδὲ,,οὐδέ,ADV
4.2,,τὸ,,ὁ,DET
4.2,,σῶμά,,σῶμα,NOUN
4.2,,μου,,ἐγώ,PRON
4.2,,ὁ,,ὁ,DET
4.2,,κόσμος,,κόσμος,NOUN
4.2,,ὄψεται,.,ὁράω,VERB
4.2,,λιτανεύσατε,,λιτανεύω,VERB
4.2,,τὸν,,ὁ,DET
4.2,,Χριστὸν,,χριστός,NOUN
4.2,,ὑπὲρ,,ὑπέρ,ADP
4.2,,ἐμοῦ,",",ἐγώ,PRON
4.2,,ἵνα,,ἵνα,SCONJ
4.2,,διὰ,,διά,ADP
4.2,,τῶν,,ὁ,DET
4.2,,ὀργάνων,,ὀργανον,NOUN
4.2,,τούτων,,οὗτος,ADJ
4.2,,θυσία,,θυσία,NOUN
4.2,,εὑρεθῶ,.,εὑρίσκω,VERB
4.3,,οὐχ,,οὐ,ADV
4.3,,ὡς,,ὡς,ADV
4.3,,Πέτρος,,Πέτρος,NOUN
4.3,,καὶ,,καί,CCONJ
4.3,,Παῦλος,,Παῦλος,NOUN
4.3,,διατάσσομαι,,διατάσσω,VERB
4.3,,ὑμῖν,.,σύ,PRON
4.3,,ἐκεῖνοι,,ἐκεῖνος,PRON
4.3,,ἀπόστολοι,",",ἀπόστολος,NOUN
4.3,,ἐγὼ,,ἐγώ,PRON
4.3,,κατάκριτος,·,κατάκριτος,ADJ
4.3,,ἐκεῖνοι,,ἐκεῖνος,PRON
4.3,,ἐλεύθεροι,",",ἐλεύθερος,ADJ
4.3,,ἐγὼ,,ἐγώ,PRON
4.3,,δὲ,,δέ,CCONJ
4.3,,μέχρι,,μέχρι,ADP
4.3,,νῦν,,νῦν,ADV
4.3,,δοῦλος,.,δοῦλος,NOUN
4.3,,ἀλλ’,,ἀλλά,CCONJ
4.3,,ἐὰν,,ἐάν,SCONJ
4.3,,πάθω,",",πάσχω,VERB
4.3,,ἀπελεύθερος,,ἀπελεύθερος,NOUN
4.3,,γενήσομαι,,γίγνομαι,VERB
4.3,,Ἰησοῦ,,Ἰησοῦς,PROPN
4.3,,Χριστοῦ,,χριστός,PROPN
4.3,,καὶ,,καί,CCONJ
4.3,,ἀναστήσομαι,,ἀνίστημι,VERB
4.3,,ἐν,,ἐν,ADP
4.3,,αὐτῷ,,αὐτός,PRON
4.3,,ἐλεύθερος,.,ἐλεύθερος,ADJ
4.3,,νῦν,,νῦν,ADV
4.3,,μανθάνω,,μανθάνω,VERB
4.3,,δεδεμένος,,δέω,VERB
4.3,,μηδὲν,,μηδείς,PRON
4.3,,ἐπιθυμεῖν,.,ἐπιθυμέω,VERB
5.1,,Ἀπὸ,,ἀπό,ADP
5.1,,Συρίας,,Συρία,NOUN
5.1,,μέχρι,,μέχρι,ADP
5.1,,Ῥώμης,,Ῥώμη,NOUN
5.1,,θηριομαχῶ,",",θηριομαχέω,NOUN
5.1,,διὰ,,διά,ADP
5.1,,γῆς,,γῆ,NOUN
5.1,,καὶ,,καί,CCONJ
5.1,,θαλάσσης,",",θάλασσα,NOUN
5.1,,νυκτὸς,,νύξ,NOUN
5.1,,καὶ,,καί,CCONJ
5.1,,ἡμέρας,",",ἡμέρα,NOUN
5.1,,δεδεμένος,,δέω,VERB
5.1,,δέκα,,δέκα,NUM
5.1,,λεοπάρδοις,",",λεόπαρδος,NOUN
5.1,,ὅ,,ὅς,PRON
5.1,,ἐστιν,,εἰμί,AUX
5.1,,στρατιωτικὸν,,στρατιωτικός,ADJ
5.1,,τάγμα,·,τάγμα,NOUN
5.1,,οἳ,,ὁ,DET
5.1,,καὶ,,καί,ADV
5.1,,εὐεργετούμενοι,,εὐεργετέω,VERB
5.1,,χείρους,,χείρων,ADJ
5.1,,γίνονται,.,γίγνομαι,VERB
5.1,,ἐν,,ἐν,ADP
5.1,,δὲ,,δέ,ADV
5.1,,τοῖς,,ὁ,DET
5.1,,ἀδικήμασιν,,ἀδίκημα,NOUN
5.1,,αὐτῶν,,αὐτός,PRON
5.1,,μᾶλλον,,μᾶλλον,ADV
5.1,,μαθητεύομαι,",",μαθητεύω,VERB
5.1,,ἀλλ’,,ἀλλά,CCONJ
5.1,,οὐ,,οὐ,ADV
5.1,,παρὰ,,παρά,ADP
5.1,,τοῦτο,,οὗτος,PRON
5.1,,δεδικαίωμαι,.,δικαιόω,VERB
5.2,,ὀναίμην,,ὀνίνημι,VERB
5.2,,τῶν,,ὁ,DET
5.2,,θηρίων,,θηρίον,NOUN
5.2,,τῶν,,ὁ,DET
5.2,,ἐμοὶ,,ἐγώ,PRON
5.2,,ἡτοιμασμένων,,ἑτοιμάζω,VERB
5.2,,καὶ,,καί,CCONJ
5.2,,εὔχομαι,,εὔχομαι,VERB
5.2,,σύντομά,,σύντομος,ADJ
5.2,,μοι,,ἐγώ,PRON
5.2,,εὑρεθῆναι,·,εὑρίσκω,VERB
5.2,,ἃ,,ὅς,PRON
5.2,,καὶ,,καί,CCONJ
5.2,,κολακεύσω,",",κολακεύω,VERB
5.2,,συντόμως,,σύντομος,ADV
5.2,,με,,ἐγώ,PRON
5.2,,καταφαγεῖν,",",κατεσθίω,VERB
5.2,,οὐχ,,οὐ,ADV
5.2,,ὥσπερ,,ὥσπερ,ADV
5.2,,τινῶν,,τις,PRON
5.2,,δειλαινόμενα,,δειλαίνω,VERB
5.2,,οὐχ,,οὐ,ADV
5.2,,ἥψαντο,.,ἅπτω,VERB
5.2,,κἂν,,κἀν,CCONJ
5.2,,αὐτὰ,,αὐτός,ADJ
5.2,,δὲ,,δέ,ADV
5.2,,ἄκοντα,,ἀέκων,ADJ
5.2,,μὴ,,μή,ADV
5.2,,θελήσῃ,",",ἐθέλω,VERB
5.2,,ἐγὼ,,ἐγώ,PRON
5.2,,προσβιάσομαι,.,προσβιάζομαι,VERB
5.3,,συγγνώμην,,συγγνώμη,NOUN
5.3,,μοι,,ἐγώ,PRON
5.3,,ἔχετε,·,ἔχω,VERB
5.3,,τί,,τίς,PRON
5.3,,μοι,,ἐγώ,PRON
5.3,,συμφέρει,",",συμφέρω,VERB
5.3,,ἐγὼ,,ἐγώ,PRON
5.3,,γινώσκω,",",γιγνώσκω,VERB
5.3,,νῦν,,νῦν,ADV
5.3,,ἄρχομαι,,ἄρχω,VERB
5.3,,μαθητὴς,,μαθητής,NOUN
5.3,,εἶναι,.,εἰμί,AUX
5.3,,μηθέν,,μηδείς,ADJ
5.3,,με,,ἐγώ,PRON
5.3,,ζηλώσαι,,ζηλόω,VERB
5.3,,τῶν,,ὁ,DET
5.3,,ὁρατῶν,,ὁρατός,NOUN
5.3,,καὶ,,καί,CCONJ
5.3,,ἀοράτων,",",ἀόρατος,ADJ
5.3,,ἵνα,,ἵνα,SCONJ
5.3,,Ἰησοῦ,,Ἰησοῦς,PROPN
5.3,,Χριστοῦ,,χριστός,PROPN
5.3,,ἐπιτύχω,.,ἐπιτυγχάνω,VERB
5.3,,πῦρ,,πῦρ,NOUN
5.3,,καὶ,,καί,CCONJ
5.3,,σταυρὸς,,σταυρός,NOUN
5.3,,θηρίων,,θηρίον,NOUN
5.3,,τε,,τε,PART
5.3,,συστάσεις,",",συστασις,NOUN
5.3,,ἀνατομαί,",",ἀνατομή,NOUN
5.3,,διαιρέσεις,",",διαίρεσις,NOUN
5.3,,σκορπισμοὶ,,σκορπισμός,NOUN
5.3,,ὀστέων,",",ὀστέον,NOUN
5.3,,συγκοπὴ,,συγκοπή,NOUN
5.3,,μελῶν,",",μέλος,NOUN
5.3,,ἀλεσμοὶ,,ἀλεσμός,NOUN
5.3,,ὅλου,,ὅλος,ADJ
5.3,,τοῦ,,ὁ,DET
5.3,,σώματος,",",σῶμα,NOUN
5.3,,κακαὶ,,κακός,ADJ
