reference,leader,word,trailer,lemma,part_of_speech
6.6,,μου,,ἐγώ,PRON
6.6,,ἔβαλον,,βάλλω,VERB
6.6,,κλῆρον,.,κλῆρος,NOUN
6.7,,ἐν,,ἐν,ADP
6.7,,σαρκὶ,,σάρξ,NOUN
6.7,,οὖν,,οὖν,ADV
6.7,,αὐτοῦ,,αὐτός,PRON
6.7,,μέλλοντος,,μέλλω,VERB
6.7,,φανεροῦσθαι,,φανερόω,VERB
6.7,,καὶ,,καί,CCONJ
6.7,,πάσχειν,",",πάσχω,VERB
6.7,,προεφανερώθη,,πρό-φανερόω,VERB
6.7,,τὸ,,ὁ,DET
6.7,,πάθος,.,πάθος,NOUN
6.7,,λέγει,,λέγω,VERB
6.7,,γὰρ,,γάρ,ADV
6.7,,ὁ,,ὁ,DET
6.7,,προφήτης,,προφήτης,NOUN
6.7,,ἐπὶ,,ἐπί,ADP
6.7,,τὸν,,ὁ,DET
6.7,,Ἰσραήλ,·,Ἰσραήλ,PROPN
6.7,,Οὐαὶ,,οὐαί,INTJ
6.7,,τῇ,,ὁ,DET
6.7,,ψυχῇ,,ψυχή,NOUN
6.7,,αὐτῶν,",",αὐτός,PRON
6.7,,ὅτι,,ὅτι,SCONJ
6.7,,βεβούλευνται,,βουλεύω,VERB
6.7,,βουλὴν,,βουλή,NOUN
6.7,,πονηρὰν,,πονηρός,ADJ
6.7,,καθ’,,κατά,ADP
6.7,,ἑαυτῶν,",",ἑαυτοῦ,PRON
6.7,,εἰπόντες,·,εἶπον,VERB
6.7,,Δήσωμεν,,δέω,VERB
6.7,,τὸν,,ὁ,DET
6.7,,δίκαιον,",",δίκαιος,ADJ
6.7,,ὅτι,,ὅτι,SCONJ
6.7,,δύσχρηστος,,δύσχρηστος,ADJ
6.7,,ἡμῖν,,ἐγώ,PRON
6.7,,ἐστίν,.,εἰμί,AUX
6.8,,τί,,τίς,PRON
6.8,,λέγει,,λέγω,VERB
6.8,,ὁ,,ὁ,DET
6.8,,ἄλλος,,ἄλλος,ADJ
6.8,,προφήτης,,προφήτης,NOUN
6.8,,Μωϋσῆς,,Μωϋσῆς,NOUN
6.8,,αὐτοῖς,;,αὐτός,PRON
6.8,,Ἰδού,",",ἰδού,ADV
6.8,,τάδε,,ὅδε,PRON
6.8,,λέγει,,λέγω,VERB
6.8,,κύριος,,κύριος,NOUN
6.8,,ὁ,,ὁ,DET
6.8,,θεός,·,θεός,NOUN
6.8,,Εἰσέλθατε,,εἰσέρχομαι,VERB
6.8,,εἰς,,εἰς,ADP
6.8,,τὴν,,ὁ,DET
6.8,,γῆν,,γῆ,NOUN
6.8,,τὴν,,ὁ,DET
6.8,,ἀγαθήν,",",ἀγαθός,ADJ
6.8,,ἣν,,ὅς,PRON
6.8,,ὤμοσεν,,ὄμνυμι,VERB
6.8,,κύριος,,κύριος,NOUN
6.8,,τῷ,,ὁ,DET
6.8,,Ἀβραὰμ,,Ἀβραάμ,PROPN
6.8,,καὶ,,καί,CCONJ
6.8,,Ἰσαὰκ,,Ἰσαάκ,PROPN
6.8,,καὶ,,καί,CCONJ
6.8,,Ἰακώβ,",",Ἰακώβ,PROPN
6.8,,καὶ,,καί,CCONJ
6.8,,κατακληρονομήσατε,,κατακληρονομέω,VERB
6.8,,αὐτήν,",",αὐτός,PRON
6.8,,γῆν,,γῆ,NOUN
6.8,,ῥέουσαν,,ῥέω,VERB
6.8,,γάλα,,γάλα,NOUN
6.8,,καὶ,,καί,CCONJ
6.8,,μέλι,.,μέλι,NOUN
6.9,,τί,,τίς,PRON
6.9,,δὲ,,δέ,ADV
6.9,,λέγει,,λέγω,VERB
6.9,,ἡ,,ὁ,DET
6.9,,γνῶσις,;,γνῶσις,NOUN
6.9,,μάθετε,.,μανθάνω,VERB
6.9,,ἐλπίσατε,",",ἐλπίζω,VERB
6.9,,φησίν,",",φημί,VERB
6.9,,ἐπὶ,,ἐπί,ADP
6.9,,τὸν,,ὁ,DET
6.9,,ἐν,,ἐν,ADP
6.9,,σαρκὶ,,σάρξ,NOUN
6.9,,μέλλοντα,,μέλλω,VERB
6.9,,φανεροῦσθαι,,φανερόω,VERB
6.9,,ὑμῖν,,σύ,PRON
6.9,,Ἰησοῦν,.,Ἰησοῦς,NOUN
6.9,,ἄνθρωπος,,ἄνθρωπος,NOUN
6.9,,γὰρ,,γάρ,ADV
6.9,,γῆ,,γῆ,NOUN
6.9,,ἐστιν,,εἰμί,AUX
6.9,,πάσχουσα,·,πάσχω,VERB
6.9,,ἀπὸ,,ἀπό,ADP
6.9,,προσώπου,,πρόσωπον,NOUN
6.9,,γὰρ,,γάρ,ADV
6.9,,τῆς,,ὁ,DET
6.9,,γῆς,,γῆ,NOUN
6.9,,ἡ,,ὁ,DET
6.9,,πλάσις,,πλάσις,NOUN
6.9,,τοῦ,,ὁ,DET
6.9,,Ἀδὰμ,,Ἀδάμ,NOUN
6.9,,ἐγένετο,.,γίγνομαι,VERB
6.10,,τί,,τίς,PRON
6.10,,οὖν,,οὖν,ADV
6.10,,λέγει,·,λέγω,VERB
6.10,,Εἰς,,εἰς,ADP
6.10,,τὴν,,ὁ,DET
6.10,,γῆν,,γῆ,NOUN
6.10,,τὴν,,ὁ,DET
6.10,,ἀγαθήν,",",ἀγαθός,ADJ
6.10,,γῆν,,γῆ,NOUN
6.10,,ῥέουσαν,,ῥέω,VERB
6.10,,γάλα,,γάλα,NOUN
6.10,,καὶ,,καί,CCONJ
6.10,,μέλι,;,μέλι,NOUN
6.10,,εὐλογητὸς,,εὐλογητός,ADJ
6.10,,ὁ,,ὁ,DET
6.10,,κύριος,,κύριος,NOUN
6.10,,ἡμῶν,",",ἐγώ,PRON
6.10,,ἀδελφοί,",",ἀδελφός,NOUN
6.10,,ὁ,,ὁ,DET
6.10,,σοφίαν,,σοφία,NOUN
6.10,,καὶ,,καί,CCONJ
6.10,,νοῦν,,νόος,NOUN
6.10,,θέμενος,,τίθημι,VERB
6.10,,ἐν,,ἐν,ADP
6.10,,ἡμῖν,,ἐγώ,PRON
6.10,,τῶν,,ὁ,DET
6.10,,κρυφίων,,κρύφιος,ADJ
6.10,,αὐτοῦ,·,αὐτός,PRON
6.10,,λέγει,,λέγω,VERB
6.10,,γὰρ,,γάρ,ADV
6.10,,ὁ,,ὁ,DET
6.10,,προφήτης,,προφήτης,NOUN
6.10,,παραβολὴν,,παραβολή,NOUN
6.10,,κυρίου,·,κύριος,NOUN
6.10,,τίς,,τις,PRON
6.10,,νοήσει,",",νοέω,VERB
6.10,,εἰ,,εἰ,ADV
6.10,,μὴ,,μή,ADV
6.10,,σοφὸς,,σοφός,ADJ
6.10,,καὶ,,καί,CCONJ
6.10,,ἐπιστήμων,,ἐπιστήμων,ADJ
6.10,,καὶ,,καί,CCONJ
6.10,,ἀγαπῶν,,ἀγαπάω,VERB
6.10,,τὸν,,ὁ,DET
6.10,,κύριον,,κύριος,NOUN
6.10,,αὐτοῦ,;,αὐτός,PRON
6.11,,ἐπεὶ,,ἐπεί,CCONJ
6.11,,οὖν,,οὖν,ADV
6.11,,ἀνακαινίσας,,ἀνακαινίζω,VERB
6.11,,ἡμᾶς,,ἐγώ,PRON
6.11,,ἐν,,ἐν,ADP
6.11,,τῇ,,ὁ,DET
6.11,,ἀφέσει,,ἄφεσις,NOUN
6.11,,τῶν,,ὁ,DET
6.11,,ἁμαρτιῶν,",",ἁμαρτία,NOUN
6.11,,ἐποίησεν,,ποιέω,VERB
6.11,,ἡμᾶς,,ἐγώ,PRON
6.11,,ἄλλον,,ἄλλος,ADJ
6.11,,τύπον,",",τύπος,NOUN
6.11,,ὡς,,ὡς,ADV
6.11,,παιδίων,,παιδίον,NOUN
6.11,,ἔχειν,,ἔχω,VERB
6.11,,τὴν,,ὁ,DET
6.11,,ψυχήν,",",ψυχή,NOUN
6.11,,ὡς,,ὡς,ADV
6.11,,ἂν,,ἄν,ADV
6.11,,δὴ,,δή,ADV
6.11,,ἀναπλάσσοντος,,ἀναπλάσσω,VERB
6.11,,αὐτοῦ,,αὐτός,PRON
6.11,,ἡμᾶς,.,ἐγώ,PRON
6.12,,λέγει,,λέγω,VERB
6.12,,γὰρ,,γάρ,ADV
6.12,,ἡ,,ὁ,DET
6.12,,γραφὴ,,γραφή,NOUN
6.12,,περὶ,,περί,ADP
6.12,,ἡμῶν,",",ἐγώ,PRON
6.12,,ὡς,,ὡς,SCONJ
6.12,,λέγει,,λέγω,VERB
6.12,,τῷ,,ὁ,DET
6.12,,υἱῷ,·,υἱός,NOUN
6.12,,Ποιήσωμεν,,ποιέω,VERB
6.12,,κατ’,,κατά,ADP
6.12,,εἰκόνα,,εἰκών,NOUN
6.12,,καὶ,,καί,CCONJ
6.12,,καθ’,,κατά,ADP
6.12,,ὁμοίωσιν,,ὁμοίωσις,NOUN
6.12,,ἡμῶν,,ἐγώ,PRON
6.12,,τὸν,,ὁ,DET
6.12,,ἄνθρωπον,",",ἄνθρωπος,NOUN
6.12,,καὶ,,καί,CCONJ
6.12,,ἀρχέτωσαν,,ἄρχω,VERB
6.12,,τῶν,,ὁ,DET
6.12,,θηρίων,,θηρίον,NOUN
6.12,,τῆς,,ὁ,DET
6.12,,γῆς,,γῆ,NOUN
6.12,,καὶ,,καί,CCONJ
6.12,,τῶν,,ὁ,DET
6.12,,πετεινῶν,,πετεινός,NOUN
6.12,,τοῦ,,ὁ,DET
6.12,,οὐρανοῦ,,οὐρανός,NOUN
6.12,,καὶ,,καί,CCONJ
6.12,,τῶν,,ὁ,DET
6.12,,ἰχθύων,,ἰχθύς,NOUN
6.12,,τῆς,,ὁ,DET
6.12,,θαλάσσης,.,θάλασσα,NOUN
6.12,,καὶ,,καί,ADV
6.12,,εἶπεν,,εἶπον,VERB
6.12,,κύριος,",",κύριος,NOUN
6.12,,ἰδὼν,,εἶδον,VERB
6.12,,τὸ,,ὁ,DET
6.12,,καλὸν,,καλός,ADJ
6.12,,πλάσμα,,πλάσμα,NOUN
6.12,,ἡμῶν,·,ἐγώ,PRON
6.12,,Αὐξάνεσθε,,αὐξάνω,VERB
6.12,,καὶ,,καί,CCONJ
6.12,,πληθυνέσθε,,πληθύνω,VERB
6.12,,καὶ,,καί,CCONJ
6.12,,πληρώσατε,,πληρόω,VERB
6.12,,τὴν,,ὁ,DET
6.12,,γῆν,.,γῆ,NOUN
6.12,,ταῦτα,,οὗτος,PRON
6.12,,πρὸς,,πρός,ADP
6.12,,τὸν,,ὁ,DET
6.12,,υἱόν,.,υἱός,NOUN
6.13,,πάλιν,,πάλιν,ADV
6.13,,σοι,,σύ,PRON
6.13,,ἐπιδείξω,",",ἐπιδείκνυμι,VERB
6.13,,πῶς,,πῶς,ADV
6.13,,πρὸς,,πρός,ADP
6.13,,ἡμᾶς,,ἐγώ,PRON
6.13,,λέγει,.,λέγω,VERB
6.13,,δευτέραν,,δεύτερος,ADJ
6.13,,πλάσιν,,πλάσις,NOUN
6.13,,ἐπ’,,ἐπί,ADP
6.13,,ἐσχάτων,,ἔσχατος,ADJ
6.13,,ἐποίησεν,.,ποιέω,VERB
6.13,,λέγει,,λέγω,VERB
6.13,,δὲ,,δέ,ADV
6.13,,κύριος,·,κύριος,NOUN
6.13,,Ἰδού,",",ἰδού,ADV
6.13,,ποιῶ,,ποιέω,VERB
6.13,,τὰ,,ὁ,DET
6.13,,ἔσχατα,,ἔσχατος,ADJ
6.13,,ὡς,,ὡς,ADV
6.13,,τὰ,,ὁ,DET
6.13,,πρῶτα,.,πρῶτος,ADJ
6.13,,εἰς,,εἰς,ADP
6.13,,τοῦτο,,οὗτος,PRON
6.13,,οὖν,,οὖν,ADV
6.13,,ἐκήρυξεν,,κηρύσσω,VERB
6.13,,ὁ,,ὁ,DET
6.13,,προφήτης,·,προφήτης,NOUN
6.13,,Εἰσέλθατε,,εἰσέρχομαι,VERB
6.13,,εἰς,,εἰς,ADP
6.13,,γῆν,,γῆ,NOUN
6.13,,ῥέουσαν,,ῥέω,VERB
6.13,,γάλα,,γάλα,NOUN
6.13,,καὶ,,καί,CCONJ
6.13,,μέλι,,μέλι,NOUN
6.13,,καὶ,,καί,CCONJ
6.13,,κατακυριεύσατε,,κατακυριεύω,VERB
6.13,,αὐτῆς,.,αὐτός,PRON
6.14,,ἴδε,,εἶδον,VERB
6.14,,οὖν,",",οὖν,ADV
6.14,,ἡμεῖς,,ἐγώ,PRON
6.14,,ἀναπεπλάσμεθα,",",ἀναπλάσσω,VERB
6.14,,καθὼς,,καθώς,ADV
6.14,,πάλιν,,πάλιν,ADV
6.14,,ἐν,,ἐν,ADP
6.14,,ἑτέρῳ,,ἕτερος,ADJ
6.14,,προφήτῃ,,προφήτης,NOUN
6.14,,λέγει,·,λέγω,VERB
6.14,,Ἰδού,",",ἰδού,ADV
6.14,,λέγει,,λέγω,VERB
6.14,,κύριος,",",κύριος,NOUN
6.14,,ἐξελῶ,,ἐξελῶ,VERB
6.14,,τούτων,",",οὗτος,PRON
6.14,,τουτέστιν,,τουτέστιν,ADV
6.14,,ὧν,,ὅς,PRON
6.14,,προέβλεπεν,,προβλέπω,VERB
6.14,,τὸ,,ὁ,DET
6.14,,πνεῦμα,,πνεῦμα,NOUN
6.14,,κυρίου,",",κύριος,NOUN
6.14,,τὰς,,ὁ,DET
6.14,,λιθίνας,,λίθινος,ADJ
6.14,,καρδίας,,καρδία,NOUN
6.14,,καὶ,,καί,CCONJ
6.14,,ἐμβαλῶ,,ἐμβάλλω,VERB
6.14,,σαρκίνας,·,σάρκινος,ADJ
6.14,,ὅτι,,ὅτι,ADV
6.14,,αὐτὸς,,αὐτός,PRON
6.14,,ἐν,,ἐν,ADP
6.14,,σαρκὶ,,σάρξ,NOUN
6.14,,ἔμελλεν,,μέλλω,VERB
6.14,,φανεροῦσθαι,,φανερόω,VERB
6.14,,καὶ,,καί,CCONJ
6.14,,ἐν,,ἐν,ADP
6.14,,ἡμῖν,,ἐγώ,PRON
6.14,,κατοικεῖν,.,κατοικέω,VERB
6.15,,ναὸς,,ναός,NOUN
6.15,,γὰρ,,γάρ,ADV
6.15,,ἅγιος,",",ἅγιος,ADJ
6.15,,ἀδελφοί,,ἀδελφός,NOUN
6.15,,μου,",",ἐγώ,PRON
6.15,,τῷ,,ὁ,DET
6.15,,κυρίῳ,,κύριος,NOUN
6.15,,τὸ,,ὁ,DET
6.15,,κατοικητήριον,,κατοικητήριον,NOUN
6.15,,ἡμῶν,,ἐγώ,PRON
6.15,,τῆς,,ὁ,DET
6.15,,καρδίας,.,καρδία,NOUN
6.16,,λέγει,,λέγω,VERB
6.16,,γὰρ,,γάρ,ADV
6.16,,κύριος,,κύριος,NOUN
6.16,,πάλιν,·,πάλιν,ADV
6.16,,Καὶ,,καί,ADV
6.16,,ἐν,,ἐν,ADP
6.16,,τίνι,,τίς,PRON
6.16,,ὀφθήσομαι,,ὁράω,VERB
6.16,,τῷ,,ὁ,DET
6.16,,κυρίῳ,,κύριος,NOUN
6.16,,τῷ,,ὁ,DET
6.16,,θεῷ,,θεός,NOUN
6.16,,μου,,ἐγώ,PRON
6.16,,καὶ,,καί,CCONJ
6.16,,δοξασθήσομαι,;,δοξάζω,VERB
6.16,,λέγει,·,λέγω,VERB
6.16,,Ἐξομολογήσομαί,,ἐξομολογέομαι,VERB
6.16,,σοι,,σύ,PRON
6.16,,ἐν,,ἐν,ADP
6.16,,ἐκκλησίᾳ,,ἐκκλησία,NOUN
6.16,,ἀδελφῶν,,ἀδελφός,NOUN
6.16,,μου,",",ἐγώ,PRON
6.16,,καὶ,,καί,CCONJ
6.16,,ψαλῶ,,ψάλλω,VERB
6.16,,σοι,,σύ,PRON
6.16,,ἀνάμεσον,,ἀνάμεσος,VERB
6.16,,ἐκκλησίας,,ἐκκλησία,NOUN
6.16,,ἁγίων,.,ἅγιος,ADJ
6.16,,οὐκοῦν,,οὐκοῦν,ADV
6.16,,ἡμεῖς,,ἐγώ,PRON
6.16,,ἐσμέν,",",εἰμί,AUX
6.16,,οὓς,,ὅς,PRON
6.16,,εἰσήγαγεν,,εἰσάγω,VERB
6.16,,εἰς,,εἰς,ADP
6.16,,τὴν,,ὁ,DET
6.16,,γῆν,,γῆ,NOUN
6.16,,τὴν,,ὁ,DET
6.16,,ἀγαθήν,.,ἀγαθός,ADJ
6.17,,τί,,τίς,PRON
6.17,,οὖν,,οὖν,ADV
6.17,,τὸ,,ὁ,DET
6.17,,γάλα,,γάλα,NOUN
6.17,,καὶ,,καί,CCONJ
6.17,,τὸ,,ὁ,DET
6.17,,μέλι,;,μέλι,NOUN
6.17,,ὅτι,,ὅτι,SCONJ
6.17,,πρῶτον,,πρῶτος,ADJ
6.17,,τὸ,,ὁ,DET
6.17,,παιδίον,,παιδίον,NOUN
6.17,,μέλιτι,",",μέλι,NOUN
6.17,,εἶτα,,εἶτα,ADV
6.17,,γάλακτι,,γάλα,NOUN
6.17,,ζωοποιεῖται,·,ζωοποιέω,VERB
6.17,,οὕτως,,οὕτως,ADV
6.17,,οὖν,,οὖν,ADV
6.17,,καὶ,,καί,ADV
6.17,,ἡμεῖς,,ἐγώ,PRON
6.17,,τῇ,,ὁ,DET
6.17,,πίστει,,πίστις,NOUN
6.17,,τῆς,,ὁ,DET
6.17,,ἐπαγγελίας,,ἐπαγγελία,NOUN
6.17,,καὶ,,καί,CCONJ
6.17,,τῷ,,ὁ,DET
6.17,,λόγῳ,,λόγος,NOUN
6.17,,ζωοποιούμενοι,,ζωοποιέω,VERB
6.17,,ζήσομεν,,ζάω,VERB
6.17,,κατακυριεύοντες,,κατακυριεύω,VERB
6.17,,τῆς,,ὁ,DET
6.17,,γῆς,.,γῆ,NOUN
6.18,,προειρήκαμεν,,προερέω,VERB
6.18,,δὲ,,δέ,ADV
6.18,,ἐπάνω,.,ἐπάνω,ADP
6.18,,Καὶ,,καί,ADV
6.18,,αὐξανέσθωσαν,,αὐξάνω,VERB
6.18,,καὶ,,καί,ADV
6.18,,πληθυνέσθωσαν,,πληθύνω,VERB
6.18,,καὶ,,καί,CCONJ
6.18,,ἀρχέτωσαν,,ἄρχω,VERB
6.18,,τῶν,,ὁ,DET
6.18,,ἰχθύων,.,ἰχθύς,NOUN
6.18,,τίς,,τις,PRON
6.18,,οὖν,,οὖν,ADV
6.18,,ὁ,,ὁ,DET
6.18,,δυνάμενος,,δύναμαι,VERB
6.18,,νῦν,,νῦν,ADV
6.18,,ἄρχειν,,ἄρχω,VERB
6.18,,θηρίων,,θηρίον,NOUN
6.18,,ἢ,,ἤ,ADV
6.18,,ἰχθύων,,ἰχθύς,NOUN
6.18,,ἢ,,ἤ,CCONJ
6.18,,πετεινῶν,,πετεινός,NOUN
6.18,,τοῦ,,ὁ,DET
6.18,,οὐρανοῦ,;,οὐρανός,NOUN
6.18,,αἰσθάνεσθαι,,αἰσθάνομαι,VERB
6.18,,γὰρ,,γάρ,ADV
6.18,,ὀφείλομεν,",",ὀφείλω,VERB
6.18,,ὅτι,,ὅτι,SCONJ
6.18,,τὸ,,ὁ,DET
6.18,,ἄρχειν,,ἄρχω,VERB
6.18,,ἐξουσίας,,ἐξουσία,NOUN
6.18,,ἐστίν,",",εἰμί,AUX
6.18,,ἵνα,,ἵνα,SCONJ
6.18,,τις,,τις,PRON
6.18,,ἐπιτάξας,,ἐπιτάσσω,VERB
6.18,,κυριεύσῃ,.,κυριεύω,VERB
6.19,,εἰ,,εἰ,SCONJ
6.19,,οὖν,,οὖν,ADV
6.19,,οὐ,,οὐ,ADV
6.19,,γίνεται,,γίγνομαι,VERB
6.19,,τοῦτο,,οὗτος,PRON
6.19,,νῦν,",",νῦν,ADV
6.19,,ἄρα,,ἀρα,ADV
6.19,,ἡμῖν,,ἐγώ,PRON
6.19,,εἴρηκεν,",",ἐρῶ,VERB
6.19,,πότε,·,πότε,ADV
6.19,,ὅταν,,ὅταν,SCONJ
6.19,,καὶ,,καί,ADV
6.19,,αὐτοὶ,,αὐτός,PRON
6.19,,τελειωθῶμεν,,τελειόω,VERB
6.19,,κληρονόμοι,,κληρονόμος,NOUN
6.19,,τῆς,,ὁ,DET
6.19,,διαθήκης,,διαθήκη,NOUN
6.19,,κυρίου,,κύριος,NOUN
6.19,,γενέσθαι,.,γίγνομαι,VERB
7.1,,Οὐκοῦν,,οὐκοῦν,ADV
7.1,,νοεῖτε,",",νοέω,VERB
7.1,,τέκνα,,τέκνον,NOUN
7.1,,εὐφροσύνης,",",εὐφροσύνη,NOUN
7.1,,ὅτι,,ὅτι,SCONJ
7.1,,πάντα,,πᾶς,ADJ
7.1,,ὁ,,ὁ,DET
7.1,,καλὸς,,καλός,ADJ
7.1,,κύριος,,κύριος,NOUN
7.1,,προεφανέρωσεν,,πρό-φανερόω,VERB
7.1,,ἡμῖν,",",ἐγώ,PRON
7.1,,ἵνα,,ἵνα,SCONJ
7.1,,γνῶμεν,",",γιγνώσκω,VERB
7.1,,ᾧ,,ὅς,PRON
7.1,,κατὰ,,κατά,ADP
7.1,,πάντα,,πᾶς,ADJ
7.1,,εὐχαριστοῦντες,,εὐχαριστέω,VERB
7.1,,ὀφείλομεν,,ὀφείλω,VERB
7.1,,αἰνεῖν,.,αἰνέω,VERB
7.2,,εἰ,,εἰ,SCONJ
7.2,,οὖν,,οὖν,ADV
7.2,,ὁ,,ὁ,DET
7.2,,υἱὸς,,υἱός,NOUN
7.2,,τοῦ,,ὁ,DET
7.2,,θεοῦ,",",θεός,NOUN
7.2,,ὢν,,εἰμί,AUX
7.2,,κύριος,,κύριος,NOUN
7.2,,καὶ,,καί,ADV
7.2,,μέλλων,,μέλλω,VERB
7.2,,κρίνειν,,κρίνω,VERB
7.2,,ζῶντας,,ζάω,VERB
7.2,,καὶ,,καί,CCONJ
7.2,,νεκρούς,",",νεκρός,ADJ
7.2,,ἔπαθεν,",",πάσχω,VERB
7.2,,ἵνα,,ἵνα,SCONJ
7.2,,ἡ,,ὁ,DET
7.2,,πληγὴ,,πληγή,NOUN
7.2,,αὐτοῦ,,αὐτός,PRON
7.2,,ζωοποιήσῃ,,ζωοποιέω,VERB
7.2,,ἡμᾶς,·,ἐγώ,PRON
7.2,,πιστεύσωμεν,",",πιστεύω,VERB
7.2,,ὅτι,,ὅτι,SCONJ
7.2,,ὁ,,ὁ,DET
7.2,,υἱὸς,,υἱός,NOUN
7.2,,τοῦ,,ὁ,DET
7.2,,θεοῦ,,θεός,NOUN
7.2,,οὐκ,,οὐ,ADV
7.2,,ἠδύνατο,,δύναμαι,VERB
7.2,,παθεῖν,,πάσχω,VERB
7.2,,εἰ,,εἰ,ADV
7.2,,μὴ,,μή,ADV
7.2,,δι’,,διά,ADP
7.2,,ἡμᾶς,.,ἐγώ,PRON
7.3,,ἀλλὰ,,ἀλλά,ADV
7.3,,καὶ,,καί,ADV
7.3,,σταυρωθεὶς,,σταυρόω,VERB
7.3,,ἐποτίζετο,,ποτίζω,VERB
7.3,,ὄξει,,ὄξος,ADJ
7.3,,καὶ,,καί,CCONJ
7.3,,χολῇ,.,χολῇ,NOUN
7.3,,ἀκούσατε,",",ἀκούω,VERB
7.3,,πῶς,,πῶς,ADV
7.3,,περὶ,,περί,ADP
7.3,,τούτου,,οὗτος,PRON
7.3,,πεφανέρωκαν,,πεφανέρωκαν,VERB
7.3,,οἱ,,ὁ,DET
7.3,,ἱερεῖς,,ἱερεύς,NOUN
7.3,,τοῦ,,ὁ,DET
7.3,,ναοῦ,.,ναός,NOUN
7.3,,γεγραμμένης,,γράφω,VERB
7.3,,ἐντολῆς,·,ἐντολή,NOUN
7.3,,Ὃς,,ὅς,PRON
7.3,,ἂν,,ἄν,ADV
7.3,,μὴ,,μή,ADV
7.3,,νηστεύσῃ,,νηστεύω,VERB
7.3,,τὴν,,ὁ,DET
7.3,,νηστείαν,",",νηστεία,NOUN
7.3,,θανάτῳ,,θάνατος,NOUN
7.3,,ἐξολεθρευθήσεται,",",ἐξολεθρεύω,VERB
7.3,,ἐνετείλατο,,ἐντέλλω,VERB
7.3,,κύριος,",",κύριος,NOUN
7.3,,ἐπεὶ,,ἐπεί,CCONJ
7.3,,καὶ,,καί,ADV
7.3,,αὐτὸς,,αὐτός,PRON
7.3,,ὑπὲρ,,ὑπέρ,ADP
7.3,,τῶν,,ὁ,DET
7.3,,ἡμετέρων,,ἡμέτερος,ADJ
7.3,,ἁμαρτιῶν,,ἁμαρτία,NOUN
7.3,,ἔμελλεν,,μέλλω,VERB
7.3,,τὸ,,ὁ,DET
7.3,,σκεῦος,,σκεῦος,NOUN
7.3,,τοῦ,,ὁ,DET
7.3,,πνεύματος,,πνεῦμα,NOUN
7.3,,προσφέρειν,,προσφέρω,VERB
7.3,,θυσίαν,",",θυσία,NOUN
7.3,,ἵνα,,ἵνα,SCONJ
7.3,,καὶ,,καί,ADV
7.3,,ὁ,,ὁ,DET
7.3,,τύπος,,τύπος,NOUN
7.3,,ὁ,,ὁ,DET
7.3,,γενόμενος,,γίγνομαι,VERB
7.3,,ἐπὶ,,ἐπί,ADP
7.3,,Ἰσαὰκ,,Ἰσαάκ,PROPN
7.3,,τοῦ,,ὁ,DET
7.3,,προσενεχθέντος,,προσφέρω,VERB
7.3,,ἐπὶ,,ἐπί,ADP
7.3,,τὸ,,ὁ,DET
7.3,,θυσιαστήριον,,θυσιαστήριον,NOUN
7.3,,τελεσθῇ,.,τελέω,VERB
7.4,,τί,,τίς,PRON
7.4,,οὖν,,οὖν,ADV
7.4,,λέγει,,λέγω,VERB
7.4,,ἐν,,ἐν,ADP
7.4,,τῷ,,ὁ,DET
7.4,,προφήτῃ,;,προφήτης,NOUN
7.4,,Καὶ,,καί,ADV
7.4,,φαγέτωσαν,,φαγέτωσαν,VERB
7.4,,ἐκ,,ἐκ,ADP
7.4,,τοῦ,,ὁ,DET
7.4,,τράγου,,τράγος,NOUN
7.4,,τοῦ,,ὁ,DET
7.4,,προσφερομένου,,προσφέρω,VERB
7.4,,τῇ,,ὁ,DET
7.4,,νηστείᾳ,,νηστεία,NOUN
7.4,,ὑπὲρ,,ὑπέρ,ADP
7.4,,πασῶν,,πᾶς,ADJ
7.4,,τῶν,,ὁ,DET
7.4,,ἁμαρτιῶν,.,ἁμαρτία,NOUN
7.4,,προσέχετε,,προσέχω,VERB
7.4,,ἀκριβῶς,·,ἀκριβῶς,ADV
7.4,,Καὶ,,καί,ADV
7.4,,φαγέτωσαν,,φαγέτωσαν,VERB
7.4,,οἱ,,ὁ,DET
7.4,,ἱερεῖς,,ἱερεύς,NOUN
7.4,,μόνοι,,μόνος,ADJ
7.4,,πάντες,,πᾶς,ADJ
7.4,,τὸ,,ὁ,DET
7.4,,ἔντερον,,ἔντερον,NOUN
7.4,,ἄπλυτον,,ἄπλυτος,ADJ
7.4,,μετὰ,,μετά,ADP
7.4,,ὄξους,.,ὄξος,NOUN
7.5,,πρὸς,,πρός,ADP
7.5,,τί,;,τίς,PRON
7.5,,ἐπειδὴ,,ἐπεί,CCONJ
7.5,,ἐμὲ,,ἐγώ,PRON
7.5,,ὑπὲρ,,ὑπέρ,ADP
7.5,,ἁμαρτιῶν,,ἁμαρτία,NOUN
7.5,,μέλλοντα,,μέλλω,VERB
7.5,,τοῦ,,ὁ,DET
7.5,,λαοῦ,,λαός,NOUN
7.5,,μου,,ἐγώ,PRON
7.5,,τοῦ,,ὁ,DET
7.5,,καινοῦ,,καινός,ADJ
7.5,,προσφέρειν,,προσφέρω,VERB
7.5,,τὴν,,ὁ,DET
7.5,,σάρκα,,σάρξ,NOUN
7.5,,μου,,ἐγώ,PRON
7.5,,μέλλετε,,μέλλω,VERB
7.5,,ποτίζειν,,ποτίζω,VERB
7.5,,χολὴν,,χολή,NOUN
7.5,,μετὰ,,μετά,ADP
7.5,,ὄξους,",",ὄξος,NOUN
