reference,leader,word,trailer,lemma,part_of_speech
2.1,,καὶ,,καί,ADV
2.1,,ἀληθῶς,,ἀληθής,ADV
2.1,,ἀνέστησεν,,ἀνίστημι,VERB
2.1,,ἑαυτόν,",",ἑαυτοῦ,PRON
2.1,,οὐχ,,οὐ,ADV
2.1,,ὥσπερ,,ὥσπερ,ADV
2.1,,ἄπιστοί,,ἄπιστος,ADJ
2.1,,τινες,,τις,PRON
2.1,,λέγουσιν,",",λέγω,VERB
2.1,,τὸ,,ὁ,DET
2.1,,δοκεῖν,,δοκέω,VERB
2.1,,αὐτὸν,,αὐτός,PRON
2.1,,πεπονθέναι,",",πάσχω,VERB
2.1,,αὐτοὶ,,αὐτός,PRON
2.1,,τὸ,,ὁ,DET
2.1,,δοκεῖν,,δοκέω,VERB
2.1,,ὄντες,·,εἰμί,AUX
2.1,,καὶ,,καί,ADV
2.1,,καθὼς,,καθώς,ADV
2.1,,φρονοῦσιν,",",φρονέω,VERB
2.1,,καὶ,,καί,ADV
2.1,,συμβήσεται,,συμβαίνω,VERB
2.1,,αὐτοῖς,",",αὐτός,PRON
2.1,,οὖσιν,,εἰμί,AUX
2.1,,ἀσωμάτοις,,ἀσώματος,ADJ
2.1,,καὶ,,καί,CCONJ
2.1,,δαιμονικοῖς,.,δαιμονικός,ADJ
3.1,,Ἐγὼ,,ἐγώ,PRON
3.1,,γὰρ,,γάρ,ADV
3.1,,καὶ,,καί,ADV
3.1,,μετὰ,,μετά,ADP
3.1,,τὴν,,ὁ,DET
3.1,,ἀνάστασιν,,ἀνάστασις,NOUN
3.1,,ἐν,,ἐν,ADP
3.1,,σαρκὶ,,σάρξ,NOUN
3.1,,αὐτὸν,,αὐτός,PRON
3.1,,οἶδα,,οἶδα,VERB
3.1,,καὶ,,καί,ADV
3.1,,πιστεύω,,πιστεύω,VERB
3.1,,ὄντα,.,εἰμί,AUX
3.2,,καὶ,,καί,ADV
3.2,,ὅτε,,ὅτε,SCONJ
3.2,,πρὸς,,πρός,ADP
3.2,,τοὺς,,ὁ,DET
3.2,,περὶ,,περί,ADP
3.2,,Πέτρον,,Πέτρος,NOUN
3.2,,ἦλθεν,",",ἔρχομαι,VERB
3.2,,ἔφη,,φημί,VERB
3.2,,αὐτοῖς,·,αὐτός,PRON
3.2,,Λάβετε,",",λαμβάνω,VERB
3.2,,ψηλαφήσατέ,,ψηλαφάω,VERB
3.2,,με,,ἐγώ,PRON
3.2,,καὶ,,καί,CCONJ
3.2,,ἴδετε,",",εἶδον,VERB
3.2,,ὅτι,,ὅτι,SCONJ
3.2,,οὐκ,,οὐ,ADV
3.2,,εἰμὶ,,εἰμί,AUX
3.2,,δαιμόνιον,,δαιμόνιον,NOUN
3.2,,ἀσώματον,.,ἀσώματος,ADJ
3.2,,καὶ,,καί,ADV
3.2,,εὐθὺς,,εὐθύς,ADV
3.2,,αὐτοῦ,,αὐτός,PRON
3.2,,ἥψαντο,,ἅπτω,VERB
3.2,,καὶ,,καί,CCONJ
3.2,,ἐπίστευσαν,",",πιστεύω,VERB
3.2,,κραθέντες,,κεράννυμι,VERB
3.2,,τῇ,,ὁ,DET
3.2,,σαρκὶ,,σάρξ,NOUN
3.2,,αὐτοῦ,,αὐτός,PRON
3.2,,καὶ,,καί,CCONJ
3.2,,τῷ,,ὁ,DET
3.2,,πνεύματι,.,πνεῦμα,NOUN
3.2,,διὰ,,διά,ADP
3.2,,τοῦτο,,οὗτος,PRON
3.2,,καὶ,,καί,ADV
3.2,,θανάτου,,θάνατος,NOUN
3.2,,κατεφρόνησαν,",",καταφρονέω,VERB
3.2,,ηὑρέθησαν,,εὑρίσκω,VERB
3.2,,δὲ,,δέ,CCONJ
3.2,,ὑπὲρ,,ὑπέρ,ADP
3.2,,θάνατον,.,θάνατος,NOUN
3.3,,μετὰ,,μετά,ADP
3.3,,δὲ,,δέ,ADV
3.3,,τὴν,,ὁ,DET
3.3,,ἀνάστασιν,,ἀνάστασις,NOUN
3.3,,συνέφαγεν,,σύν-ἐσθίω,VERB
3.3,,αὐτοῖς,,αὐτός,PRON
3.3,,καὶ,,καί,CCONJ
3.3,,συνέπιεν,,συμπίνω,VERB
3.3,,ὡς,,ὡς,ADV
3.3,,σαρκικός,",",σαρκικός,ADJ
3.3,,καίπερ,,καίπερ,ADV
3.3,,πνευματικῶς,,πνευματικός,ADV
3.3,,ἡνωμένος,,ἑνόω,ADJ
3.3,,τῷ,,ὁ,DET
3.3,,πατρί,.,πατήρ,NOUN
4.1,,Ταῦτα,,οὗτος,PRON
4.1,,δὲ,,δέ,ADV
4.1,,παραινῶ,,παραινέω,VERB
4.1,,ὑμῖν,",",σύ,PRON
4.1,,ἀγαπητοί,",",ἀγαπητός,ADJ
4.1,,εἰδὼς,,οἶδα,VERB
4.1,,ὅτι,,ὅτι,SCONJ
4.1,,καὶ,,καί,ADV
4.1,,ὑμεῖς,,σύ,PRON
4.1,,οὕτως,,οὕτως,ADV
4.1,,ἔχετε,.,ἔχω,VERB
4.1,,προφυλάσσω,,προφυλάσσω,VERB
4.1,,δὲ,,δέ,ADV
4.1,,ὑμᾶς,,σύ,PRON
4.1,,ἀπὸ,,ἀπό,ADP
4.1,,τῶν,,ὁ,DET
4.1,,θηρίων,,θηρίον,NOUN
4.1,,τῶν,,ὁ,DET
4.1,,ἀνθρωπομόρφων,",",ἀνθρωπόμορφος,ADJ
4.1,,οὓς,,ὅς,PRON
4.1,,οὐ,,οὐ,ADV
4.1,,μόνον,,μόνος,ADJ
4.1,,δεῖ,,δεῖ,VERB
4.1,,ὑμᾶς,,σύ,PRON
4.1,,μὴ,,μή,ADV
4.1,,παραδέχεσθαι,",",παραδέχομαι,VERB
4.1,,ἀλλ’,,ἀλλά,CCONJ
4.1,,εἰ,,εἰ,SCONJ
4.1,,δυνατὸν,,δυνατός,ADJ
4.1,,μηδὲ,,μηδέ,ADV
4.1,,συναντᾶν,",",,VERB
4.1,,μόνον,,μόνος,ADJ
4.1,,δὲ,,δέ,CCONJ
4.1,,προσεύχεσθε,,προσεύχομαι,VERB
4.1,,ὑπὲρ,,ὑπέρ,ADP
4.1,,αὐτῶν,",",αὐτός,PRON
4.1,,ἐάν,,ἐάν,SCONJ
4.1,,πως,,πως,ADV
4.1,,μετανοήσωσιν,",",μετανοέω,VERB
4.1,,ὅπερ,,ὅσπερ,PRON
4.1,,δύσκολον,",",δύσκολος,ADJ
4.1,,τούτου,,οὗτος,PRON
4.1,,δὲ,,δέ,CCONJ
4.1,,ἔχει,,ἔχω,VERB
4.1,,ἐξουσίαν,,ἐξουσία,NOUN
4.1,,Ἰησοῦς,,Ἰησοῦς,NOUN
4.1,,Χριστός,",",χριστός,NOUN
4.1,,τὸ,,ὁ,DET
4.1,,ἀληθινὸν,,ἀληθινός,ADJ
4.1,,ἡμῶν,,ἐγώ,PRON
4.1,,ζῆν,.,ζάω,VERB
4.2,,εἰ,,εἰ,SCONJ
4.2,,γὰρ,,γάρ,ADV
4.2,,τὸ,,ὁ,DET
4.2,,δοκεῖν,,δοκέω,VERB
4.2,,ταῦτα,,οὗτος,PRON
4.2,,ἐπράχθη,,πράσσω,VERB
4.2,,ὑπὸ,,ὑπό,ADP
4.2,,τοῦ,,ὁ,DET
4.2,,κυρίου,,κύριος,NOUN
4.2,,ἡμῶν,",",ἐγώ,PRON
4.2,,κἀ,,,PRON
4.2,,γὼ,,,PRON
4.2,,τὸ,,ὁ,DET
4.2,,δοκεῖν,,δοκέω,VERB
4.2,,δέδεμαι,.,δέω,VERB
4.2,,τί,,τίς,PRON
4.2,,δὲ,,δέ,ADV
4.2,,καὶ,,καί,ADV
4.2,,ἑαυτὸν,,ἑαυτοῦ,PRON
4.2,,ἔκδοτον,,ἔκδοτος,ADJ
4.2,,δέδωκα,,δίδωμι,VERB
4.2,,τῷ,,ὁ,DET
4.2,,θανάτῳ,",",θάνατος,NOUN
4.2,,πρὸς,,πρός,ADP
4.2,,πῦρ,",",πῦρ,NOUN
4.2,,πρὸς,,πρός,ADP
4.2,,μάχαιραν,",",μάχαιρα,NOUN
4.2,,πρὸς,,πρός,ADP
4.2,,θηρία,;,θηρίον,NOUN
4.2,,ἀλλ’,,ἀλλά,CCONJ
4.2,,ἐγγὺς,,ἐγγύς,ADP
4.2,,μαχαίρας,,μάχαιρα,NOUN
4.2,,ἐγγὺς,,ἐγγύς,ADP
4.2,,θεοῦ,",",θεός,NOUN
4.2,,μεταξὺ,,μεταξύ,ADP
4.2,,θηρίων,,θηρίον,NOUN
4.2,,μεταξὺ,,μεταξύ,ADP
4.2,,θεοῦ,·,θεός,NOUN
4.2,,μόνον,,μόνος,ADJ
4.2,,ἐν,,ἐν,ADP
4.2,,τῷ,,ὁ,DET
4.2,,ὀνόματι,,ὄνομα,NOUN
4.2,,Ἰησοῦ,,Ἰησοῦς,PROPN
4.2,,Χριστοῦ,,χριστός,NOUN
4.2,,εἰς,,εἰς,ADP
4.2,,τὸ,,ὁ,DET
4.2,,συμπαθεῖν,,συμπαθέω,VERB
4.2,,αὐτῷ,,αὐτός,PRON
4.2,,πάντα,,πᾶς,ADJ
4.2,,ὑπομένω,",",ὑπομένω,VERB
4.2,,αὐτοῦ,,αὐτός,PRON
4.2,,με,,ἐγώ,PRON
4.2,,ἐνδυναμοῦντος,,ἐνδυναμόω,VERB
4.2,,τοῦ,,ὁ,DET
4.2,,τελείου,,τελειος,ADJ
4.2,,ἀνθρώπου,.,ἄνθρωπος,NOUN
5.1,,Ὅν,,ὅς,PRON
5.1,,τινες,,τις,PRON
5.1,,ἀγνοοῦντες,,ἀγνοέω,VERB
5.1,,ἀρνοῦνται,",",ἀρνέομαι,VERB
5.1,,μᾶλλον,,μᾶλλον,ADV
5.1,,δὲ,,δέ,CCONJ
5.1,,ἠρνήθησαν,,ἀρνέομαι,VERB
5.1,,ὑπ’,,ὑπό,ADP
5.1,,αὐτοῦ,",",αὐτός,PRON
5.1,,ὄντες,,εἰμί,AUX
5.1,,συνήγοροι,,συνήγορος,NOUN
5.1,,τοῦ,,ὁ,DET
5.1,,θανάτου,,θάνατος,NOUN
5.1,,μᾶλλον,,μᾶλλον,ADV
5.1,,ἢ,,,ADV
5.1,,τῆς,,ὁ,DET
5.1,,ἀληθείας,·,ἀλήθεια,NOUN
5.1,,οὓς,,ὅς,PRON
5.1,,οὐκ,,οὐ,ADV
5.1,,ἔπεισαν,,πείθω,VERB
5.1,,αἱ,,ὁ,DET
5.1,,προφητεῖαι,,προφητεία,NOUN
5.1,,οὐδὲ,,οὐδέ,CCONJ
5.1,,ὁ,,,DET
5.1,,νόμος,,νόμος,NOUN
5.1,,Μωύσεως,",",,NOUN
5.1,,ἀλλ’,,ἀλλά,CCONJ
5.1,,οὐδὲ,,οὐδέ,ADV
5.1,,μέχρι,,μέχρι,ADV
5.1,,νῦν,,νῦν,ADV
5.1,,τὸ,,ὁ,DET
5.1,,εὐαγγέλιον,",",εὐαγγέλιον,NOUN
5.1,,οὐδὲ,,οὐδέ,CCONJ
5.1,,τὰ,,ὁ,DET
5.1,,ἡμέτερα,,ἡμέτερος,ADJ
5.1,,τῶν,,ὁ,DET
5.1,,κατ’,,κατά,ADP
5.1,,ἄνδρα,,ἀνήρ,NOUN
5.1,,παθήματα,.,πάθημα,NOUN
5.2,,καὶ,,καί,ADV
5.2,,γὰρ,,γάρ,ADV
5.2,,περὶ,,περί,ADP
5.2,,ἡμῶν,,ἐγώ,PRON
5.2,,τὸ,,ὁ,DET
5.2,,αὐτὸ,,αὐτός,PRON
5.2,,φρονοῦσιν,.,φρονέω,VERB
5.2,,τί,,τίς,PRON
5.2,,γάρ,,γάρ,ADV
5.2,,με,,ἐγώ,PRON
5.2,,ὠφελεῖ,,ὠφελέω,VERB
5.2,,τις,",",τις,PRON
5.2,,εἰ,,εἰ,SCONJ
5.2,,ἐμὲ,,ἐγώ,PRON
5.2,,ἐπαινεῖ,",",ἐπαινέω,VERB
5.2,,τὸν,,ὁ,DET
5.2,,δὲ,,δέ,CCONJ
5.2,,κύριόν,,κύριος,NOUN
5.2,,μου,,ἐγώ,PRON
5.2,,βλασφημεῖ,",",βλασφημέω,VERB
5.2,,μὴ,,μή,CCONJ
5.2,,ὁμολογῶν,,ὁμολογέω,VERB
5.2,,αὐτὸν,,αὐτός,PRON
5.2,,σαρκοφόρον,;,,ADJ
5.2,,ὁ,,,DET
5.2,,δὲ,,δέ,ADV
5.2,,τοῦτο,,οὗτος,PRON
5.2,,λέγων,,λέγω,VERB
5.2,,τελείως,,,ADV
5.2,,αὐτὸν,,αὐτός,PRON
5.2,,ἀπήρνηται,",",ἀπαρνέομαι,VERB
5.2,,ὢν,,εἰμί,AUX
5.2,,νεκροφόρος,.,νεκροφόρος,ADJ
5.3,,τὰ,,ὁ,DET
5.3,,δὲ,,δέ,ADV
5.3,,ὀνόματα,,ὄνομα,NOUN
5.3,,αὐτῶν,",",αὐτός,PRON
5.3,,ὄντα,,εἰμί,AUX
5.3,,ἄπιστα,",",ἄπιστος,ADJ
5.3,,οὐκ,,οὐ,ADV
5.3,,ἔδοξέν,,δοκέω,VERB
5.3,,μοι,,ἐγώ,PRON
5.3,,ἐγγράψαι,.,ἐγγράφω,VERB
5.3,,ἀλλὰ,,ἀλλά,ADV
5.3,,μηδὲ,,μηδέ,ADV
5.3,,γένοιτό,,γίγνομαι,VERB
5.3,,μοι,,ἐγώ,PRON
5.3,,αὐτῶν,,αὐτός,PRON
5.3,,μνημονεύειν,",",μνημονεύω,VERB
5.3,,μέχρις,,μέχρι,SCONJ
5.3,,οὗ,,ὅς,PRON
5.3,,μετανοήσωσιν,,μετανοέω,VERB
5.3,,εἰς,,εἰς,ADP
5.3,,τὸ,,ὁ,DET
5.3,,πάθος,",",πάθος,NOUN
5.3,,ὅ,,,PRON
5.3,,ἐστιν,,εἰμί,AUX
5.3,,ἡμῶν,,ἐγώ,PRON
5.3,,ἀνάστασις,.,ἀνάστασις,NOUN
6.1,,Μηδεὶς,,μηδείς,PRON
6.1,,πλανάσθω,·,πλανάω,VERB
6.1,,καὶ,,καί,ADV
6.1,,τὰ,,ὁ,DET
6.1,,ἐπουράνια,,ἐπουράνιος,ADJ
6.1,,καὶ,,καί,CCONJ
6.1,,ἡ,,,DET
6.1,,δόξα,,δόξα,NOUN
6.1,,τῶν,,ὁ,DET
6.1,,ἀγγέλων,,ἄγγελος,NOUN
6.1,,καὶ,,καί,CCONJ
6.1,,οἱ,,ὁ,DET
6.1,,ἄρχοντες,,ἄρχων,NOUN
6.1,,ὁρατοί,,ὁρατός,ADJ
6.1,,τε,,τε,ADV
6.1,,καὶ,,καί,CCONJ
6.1,,ἀόρατοι,",",ἀόρατος,ADJ
6.1,,ἐὰν,,ἐάν,SCONJ
6.1,,μὴ,,μή,ADV
6.1,,πιστεύσωσιν,,πιστεύω,VERB
6.1,,εἰς,,εἰς,ADP
6.1,,τὸ,,ὁ,DET
6.1,,αἷμα,,αἷμα,NOUN
6.1,,Χριστοῦ,",",χριστός,NOUN
6.1,,κἀκείνοις,,ἐκεῖνος,ADJ
6.1,,κρίσις,,κρίσις,NOUN
6.1,,ἐστίν,·,εἰμί,AUX
6.1,,ὁ,,,DET
6.1,,χωρῶν,,χωρέω,VERB
6.1,,χωρείτω,.,χωρέω,VERB
6.1,,τόπος,,τόπος,NOUN
6.1,,μηδένα,,μηδείς,PRON
6.1,,φυσιούτω,·,φυσιόω,VERB
6.1,,τὸ,,ὁ,DET
6.1,,γὰρ,,γάρ,ADV
6.1,,ὅλον,,ὅλος,ADJ
6.1,,ἐστὶν,,εἰμί,AUX
6.1,,πίστις,,πίστις,NOUN
6.1,,καὶ,,καί,CCONJ
6.1,,ἀγάπη,",",ἀγάπη,NOUN
6.1,,ὧν,,ὅς,PRON
6.1,,οὐδὲν,,οὐδείς,ADJ
6.1,,προκέκριται,.,προκρίνω,VERB
6.2,,καταμάθετε,,καταμανθάνω,VERB
6.2,,δὲ,,δέ,ADV
6.2,,τοὺς,,ὁ,DET
6.2,,ἑτεροδοξοῦντας,,ἑτεροδοξέω,VERB
6.2,,εἰς,,εἰς,ADP
6.2,,τὴν,,ὁ,DET
6.2,,χάριν,,χάρις,NOUN
6.2,,Ἰησοῦ,,Ἰησοῦς,PROPN
6.2,,Χριστοῦ,,χριστός,NOUN
6.2,,τὴν,,ὁ,DET
6.2,,εἰς,,εἰς,ADP
6.2,,ἡμᾶς,,ἐγώ,PRON
6.2,,ἐλθοῦσαν,",",ἔρχομαι,VERB
6.2,,πῶς,,πῶς,ADV
6.2,,ἐναντίοι,,ἐναντίος,ADJ
6.2,,εἰσὶν,,εἰμί,AUX
6.2,,τῇ,,ὁ,DET
6.2,,γνώμῃ,,γνώμη,NOUN
6.2,,τοῦ,,ὁ,DET
6.2,,θεοῦ,.,θεός,NOUN
6.2,,περὶ,,περί,ADP
6.2,,ἀγάπης,,ἀγάπη,NOUN
6.2,,οὐ,,οὐ,ADV
6.2,,μέλει,,μέλω,VERB
6.2,,αὐτοῖς,",",αὐτός,PRON
6.2,,οὐ,,οὐ,ADV
6.2,,περὶ,,περί,ADP
6.2,,χήρας,",",χήρα,NOUN
6.2,,οὐ,,οὐ,ADV
6.2,,περὶ,,περί,ADP
6.2,,ὀρφανοῦ,",",ὀρφανός,NOUN
6.2,,οὐ,,οὐ,ADV
6.2,,περὶ,,περί,ADP
6.2,,θλιβομένου,",",θλίβω,VERB
6.2,,οὐ,,οὐ,ADV
6.2,,περὶ,,περί,ADP
6.2,,δεδεμένου,,δέω1,VERB
6.2,,ἢ,,,CCONJ
6.2,,λελυμένου,",",λύω,VERB
6.2,,οὐ,,οὐ,ADV
6.2,,περὶ,,περί,ADP
6.2,,πεινῶντος,,πεινάω,VERB
6.2,,ἢ,,,CCONJ
6.2,,διψῶντος,.,διψάω,VERB
7.1,,Εὐχαριστίας,,εὐχαριστία,NOUN
7.1,,καὶ,,καί,CCONJ
7.1,,προσευχῆς,,προσευχή,NOUN
7.1,,ἀπέχονται,",",ἀπέχω,VERB
7.1,,διὰ,,διά,ADP
7.1,,τὸ,,ὁ,DET
7.1,,μὴ,,μή,ADV
7.1,,ὁμολογεῖν,,ὁμολογέω,VERB
7.1,,τὴν,,ὁ,DET
7.1,,εὐχαριστίαν,,εὐχαριστία,NOUN
7.1,,σάρκα,,σάρξ,NOUN
7.1,,εἶναι,,εἰμί,AUX
7.1,,τοῦ,,ὁ,DET
7.1,,σωτῆρος,,σωτήρ,NOUN
7.1,,ἡμῶν,,ἐγώ,PRON
7.1,,Ἰησοῦ,,Ἰησοῦς,PROPN
7.1,,Χριστοῦ,,χριστός,NOUN
7.1,,τὴν,,ὁ,DET
7.1,,ὑπὲρ,,ὑπέρ,ADP
7.1,,τῶν,,ὁ,DET
7.1,,ἁμαρτιῶν,,ἁμαρτία,NOUN
7.1,,ἡμῶν,,ἐγώ,PRON
7.1,,παθοῦσαν,",",πάσχω,VERB
7.1,,ἣν,,ὅς,PRON
7.1,,τῇ,,ὁ,DET
7.1,,χρηστότητι,,χρηστότης,NOUN
7.1,,ὁ,,,DET
7.1,,πατὴρ,,πατήρ,NOUN
7.1,,ἤγειρεν,.,ἐγείρω,VERB
7.1,,οἱ,,ὁ,DET
7.1,,οὖν,,οὖν,ADV
7.1,,ἀντιλέγοντες,,ἀντιλέγω,VERB
7.1,,τῇ,,ὁ,DET
7.1,,δωρεᾷ,,δωρεά,NOUN
7.1,,τοῦ,,ὁ,DET
7.1,,θεοῦ,,θεός,NOUN
7.1,,συζητοῦντες,,συζητέω,VERB
7.1,,ἀποθνήσκουσιν,·,ἀποθνήσκω,VERB
7.1,,συνέφερεν,,συμφέρω,VERB
