reference,leader,word,trailer,lemma,part_of_speech
2.2,,ἐκείνῃ,,ἐκεῖνος,ADJ
2.2,,τῇ,,ὁ,DET
2.2,,ὥρᾳ,,ὥρα,NOUN
2.2,,βασανιζόμενοι,,βασανίζω,VERB
2.2,,τῆς,,ὁ,DET
2.2,,σαρκὸς,,σάρξ,NOUN
2.2,,ἀπεδήμουν,,ἀποδημέω,VERB
2.2,,οἱ,,ὁ,DET
2.2,,γενναιότατοι,,γενναῖος,ADJ
2.2,,μάρτυρες,,μάρτυς,NOUN
2.2,,τοῦ,,ὁ,DET
2.2,,Χριστοῦ,",",χριστός,NOUN
2.2,,μᾶλλον,,μᾶλλον,ADV
2.2,,δέ,",",δέ,CCONJ
2.2,,ὅτι,,ὅτι,SCONJ
2.2,,παρεστὼς,,παρίστημι,VERB
2.2,,ὁ,,ὁ,DET
2.2,,κύριος,,κύριος,NOUN
2.2,,ὡμίλει,,ὁμιλέω,VERB
2.2,,αὐτοῖς,.,αὐτός,PRON
2.3,,καὶ,,καί,CCONJ
2.3,,προσέχοντες,,προσέχω,VERB
2.3,,τῇ,,ὁ,DET
2.3,,τοῦ,,ὁ,DET
2.3,,Χριστοῦ,,χριστός,NOUN
2.3,,χάριτι,,χάρις,NOUN
2.3,,τῶν,,ὁ,DET
2.3,,κοσμικῶν,,κοσμικός,ADJ
2.3,,κατεφρόνουν,,καταφρονέω,VERB
2.3,,βασάνων,",",βάσανος,NOUN
2.3,,διὰ,,διά,ADP
2.3,,μιᾶς,,εἷς,ADJ
2.3,,ὥρας,,ὥρα,NOUN
2.3,,τὴν,,ὁ,DET
2.3,,αἰώνιον,,αἰώνιος,ADJ
2.3,,ζωὴν,,ζωή,NOUN
2.3,,ἐξαγοραζόμενοι,.,ἐξαγοράζω,VERB
2.3,,καὶ,,καί,ADV
2.3,,τὸ,,ὁ,DET
2.3,,πῦρ,,πῦρ,NOUN
2.3,,ἦν,,εἰμί,AUX
2.3,,αὐτοῖς,,αὐτός,PRON
2.3,,ψυχρὸν,,ψυχρός,ADJ
2.3,,τὸ,,ὁ,DET
2.3,,τῶν,,ὁ,DET
2.3,,ἀπηνῶν,,ἀπηνός,ADJ
2.3,,βασανιστῶν,.,βασανιστής,NOUN
2.3,,πρὸ,,πρό,ADP
2.3,,ὀφθαλμῶν,,ὀφθαλμός,NOUN
2.3,,γὰρ,,γάρ,ADV
2.3,,εἶχον,,ἔχω,VERB
2.3,,φυγεῖν,,φεύγω,VERB
2.3,,τὸ,,ὁ,DET
2.3,,αἰώνιον,,αἰώνιος,ADJ
2.3,,καὶ,,καί,CCONJ
2.3,,μηδέποτε,,μηδέποτε,ADV
2.3,,σβεννύμενον,",",σβέννυμι,VERB
2.3,,καὶ,,καί,CCONJ
2.3,,τοῖς,,ὁ,DET
2.3,,τῆς,,ὁ,DET
2.3,,καρδίας,,καρδία,NOUN
2.3,,ὀφθαλμοῖς,,ὀφθαλμός,NOUN
2.3,,ἀνέβλεπον,,ἀναβλέπω,VERB
2.3,,τὰ,,ὁ,DET
2.3,,τηρούμενα,,τηρέω,VERB
2.3,,τοῖς,,ὁ,DET
2.3,,ὑπομείνασιν,,ὑπομένω,VERB
2.3,,ἀγαθά,",",ἀγαθός,ADJ
2.3,,ἃ,,ὅς,PRON
2.3,,οὔτε,,οὔτε,ADV
2.3,,οὖς,,οὖς,NOUN
2.3,,ἤκουσεν,,ἀκούω,VERB
2.3,,οὔτε,,οὔτε,CCONJ
2.3,,ὀφθαλμὸς,,ὀφθαλμός,NOUN
2.3,,εἶδεν,,εἶδον,VERB
2.3,,οὔτε,,οὔτε,CCONJ
2.3,,ἐπὶ,,ἐπί,ADP
2.3,,καρδίαν,,καρδία,NOUN
2.3,,ἀνθρώπου,,ἄνθρωπος,NOUN
2.3,,ἀνέβη,",",ἀναβαίνω,VERB
2.3,,ἐκείνοις,,ἐκεῖνος,PRON
2.3,,δὲ,,δέ,CCONJ
2.3,,ὑπεδείκνυτο,,ὑποδείκνυμι,VERB
2.3,,ὑπὸ,,ὑπό,ADP
2.3,,τοῦ,,ὁ,DET
2.3,,κυρίου,",",κύριος,NOUN
2.3,,οἵπερ,,ὅσπερ,PRON
2.3,,μηκέτι,,μηκέτι,ADV
2.3,,ἄνθρωποι,",",ἄνθρωπος,NOUN
2.3,,ἀλλ’,,ἀλλά,CCONJ
2.3,,ἤδη,,ἤδη,ADV
2.3,,ἄγγελοι,,ἄγγελος,NOUN
2.3,,ἦσαν,.,εἰμί,AUX
2.4,,ὁμοίως,,ὁμοίως,ADV
2.4,,δὲ,,δέ,ADV
2.4,,καὶ,,καί,ADV
2.4,,οἱ,,ὁ,DET
2.4,,εἰς,,εἰς,ADP
2.4,,τὰ,,ὁ,DET
2.4,,θηρία,,θηρίον,NOUN
2.4,,κατακριθέντες,,κατακρίνω,VERB
2.4,,ὑπέμειναν,,ὑπομένω,VERB
2.4,,δεινὰς,,δεινός,ADJ
2.4,,κολάσεις,",",κόλασις,NOUN
2.4,,κήρυκας,,κῆρυξ,NOUN
2.4,,ὑποστρωννύμενοι,,ὑπό-στόρεννυμι,VERB
2.4,,καὶ,,καί,CCONJ
2.4,,ἄλλαις,,ἄλλος,ADJ
2.4,,ποικίλων,,ποικίλος,ADJ
2.4,,βασάνων,,βάσανος,NOUN
2.4,,ἰδέαις,,ἰδέα,NOUN
2.4,,κολαζόμενοι,",",κολάζω,VERB
2.4,,ἵνα,",",ἵνα,SCONJ
2.4,,εἰ,,εἰ,SCONJ
2.4,,δυνηθείη,",",δύναμαι,VERB
2.4,,ὁ,,ὁ,DET
2.4,,τύραννος,,τύραννος,NOUN
2.4,,διὰ,,διά,ADP
2.4,,τῆς,,ὁ,DET
2.4,,ἐπιμόνου,,ἐπίμονος,ADJ
2.4,,κολάσεως,,κόλασις,NOUN
2.4,,εἰς,,εἰς,ADP
2.4,,ἄρνησιν,,ἄρνησις,NOUN
2.4,,αὐτοὺς,,αὐτός,PRON
2.4,,τρέψῃ,.,τρέπτω,VERB
2.4,,πολλὰ,,πολύς,ADJ
2.4,,γὰρ,,γάρ,ADV
2.4,,ἐμηχανᾶτο,,μηχανάομαι,VERB
2.4,,κατ’,,κατά,ADP
2.4,,αὐτῶν,,αὐτός,PRON
2.4,,ὁ,,ὁ,DET
2.4,,διάβολος,.,διάβολος,NOUN
3.1,,Ἀλλὰ,,ἀλλά,CCONJ
3.1,,χάρις,,χάρις,NOUN
3.1,,τῷ,,ὁ,DET
3.1,,θεῷ,·,θεός,NOUN
3.1,,κατὰ,,κατά,ADP
3.1,,πάντων,,πᾶς,ADJ
3.1,,γὰρ,,γάρ,ADV
3.1,,οὐκ,,οὐ,ADV
3.1,,ἴσχυσεν,.,ἰσχύω,VERB
3.1,,ὁ,,ὁ,DET
3.1,,γὰρ,,γάρ,ADV
3.1,,γενναιότατος,,γενναῖος,ADJ
3.1,,Γερμανικὸς,,Γερμανικός,ADJ
3.1,,ἐπερρώννυεν,,ἐπερρώννυεν,VERB
3.1,,αὐτῶν,,αὐτός,PRON
3.1,,τὴν,,ὁ,DET
3.1,,δειλίαν,,δειλία,NOUN
3.1,,διὰ,,διά,ADP
3.1,,τῆς,,ὁ,DET
3.1,,ἐν,,ἐν,ADP
3.1,,αὐτῷ,,αὐτός,PRON
3.1,,ὑπομονῆς,·,ὑπομονή,NOUN
3.1,,ὃς,,ὅς,PRON
3.1,,καὶ,,καί,ADV
3.1,,ἐπισήμως,,ἐπίσημος,ADV
3.1,,ἐθηριομάχησεν,.,θηριομαχέω,VERB
3.1,,βουλομένου,,βούλομαι,VERB
3.1,,γὰρ,,γάρ,ADV
3.1,,τοῦ,,ὁ,DET
3.1,,ἀνθυπάτου,,ἀνθύπατος,NOUN
3.1,,πείθειν,,πείθω,VERB
3.1,,αὐτὸν,,αὐτός,PRON
3.1,,καὶ,,καί,CCONJ
3.1,,λέγοντος,",",λέγω,VERB
3.1,,τὴν,,ὁ,DET
3.1,,ἡλικίαν,,ἡλικία,NOUN
3.1,,αὐτοῦ,,αὐτός,PRON
3.1,,κατοικτεῖραι,",",κατοικτείρω,VERB
3.1,,ἑαυτῷ,,ἑαυτοῦ,PRON
3.1,,ἐπεσπάσατο,,ἐπισπάω,VERB
3.1,,τὸ,,ὁ,DET
3.1,,θηρίον,,θηρίον,NOUN
3.1,,προσβιασάμενος,",",προσβιάζομαι,VERB
3.1,,τάχιον,,τάχα,ADJ
3.1,,τοῦ,,ὁ,DET
3.1,,ἀδίκου,,ἄδικος,ADJ
3.1,,καὶ,,καί,CCONJ
3.1,,ἀνόμου,,ἄνομος,ADJ
3.1,,βίου,,βίος,NOUN
3.1,,αὐτῶν,,αὐτός,PRON
3.1,,ἀπαλλαγῆναι,,ἀπαλλαγῆναι,VERB
3.1,,βουλόμενος,.,βούλομαι,VERB
3.2,,ἐκ,,ἐκ,ADP
3.2,,τούτου,,οὗτος,PRON
3.2,,οὖν,,οὖν,ADV
3.2,,πᾶν,,πᾶς,ADJ
3.2,,τὸ,,ὁ,DET
3.2,,πλῆθος,",",πλῆθος,NOUN
3.2,,θαυμάσαν,,θαυμάζω,VERB
3.2,,τὴν,,ὁ,DET
3.2,,γενναιότητα,,γενναιότης,NOUN
3.2,,τοῦ,,ὁ,DET
3.2,,θεοφιλοῦς,,θεοφιλής,NOUN
3.2,,καὶ,,καί,CCONJ
3.2,,θεοσεβοῦς,,θεοσεβής,ADJ
3.2,,γένους,,γένος,NOUN
3.2,,τῶν,,ὁ,DET
3.2,,Χριστιανῶν,",",Χριστιανός,NOUN
3.2,,ἐπεβόησεν,·,ἐπιβοάω,VERB
3.2,,Αἶρε,,αἴρω,VERB
3.2,,τοὺς,,ὁ,DET
3.2,,ἀθέους,·,ἄθεος,ADJ
3.2,,ζητείσθω,,ζητέω,VERB
3.2,,Πολύκαρπος,.,Πολύκαρπος,ADJ
4.1,,Εἷς,,εἷς,NOUN
4.1,,δέ,",",δέ,ADV
4.1,,ὀνόματι,,ὄνομα,NOUN
4.1,,Κόϊντος,",",Κόϊντος,ADJ
4.1,,Φρύξ,,Φρύξ,NOUN
4.1,,προσφάτως,,πρόσφατος,ADV
4.1,,ἐληλυθὼς,,ἔρχομαι,VERB
4.1,,ἀπὸ,,ἀπό,ADP
4.1,,τῆς,,ὁ,DET
4.1,,Φρυγίας,",",Φρυγία,NOUN
4.1,,ἰδὼν,,εἶδον,VERB
4.1,,τὰ,,ὁ,DET
4.1,,θηρία,,θηρίον,NOUN
4.1,,ἐδειλίασεν,.,δειλιάω,VERB
4.1,,οὗτος,,οὗτος,PRON
4.1,,δὲ,,δέ,ADV
4.1,,ἦν,,εἰμί,AUX
4.1,,ὁ,,ὁ,DET
4.1,,παραβιασάμενος,,παραβιάζομαι,VERB
4.1,,ἑαυτόν,,ἑαυτοῦ,PRON
4.1,,τε,,τε,ADV
4.1,,καί,,καί,CCONJ
4.1,,τινας,,τις,PRON
4.1,,προσελθεῖν,,προσέρχομαι,VERB
4.1,,ἑκόντας,.,ἑκών,ADJ
4.1,,τοῦτον,,οὗτος,PRON
4.1,,ὁ,,ὁ,DET
4.1,,ἀνθύπατος,,ἀνθύπατος,NOUN
4.1,,πολλὰ,,πολύς,ADJ
4.1,,ἐκλιπαρήσας,,ἐκλιπαρέω,VERB
4.1,,ἔπεισεν,,πείθω,VERB
4.1,,ὀμόσαι,,ὄμνυμι,VERB
4.1,,καὶ,,καί,CCONJ
4.1,,ἐπιθῦσαι,.,ἐπιθύω,VERB
4.1,,διὰ,,διά,ADP
4.1,,τοῦτο,,οὗτος,PRON
4.1,,οὖν,",",οὖν,ADV
4.1,,ἀδελφοί,",",ἀδελφός,NOUN
4.1,,οὐκ,,οὐ,ADV
4.1,,ἐπαινοῦμεν,,ἐπαινέω,VERB
4.1,,τοὺς,,ὁ,DET
4.1,,προδιδόντας,,προδίδωμι,VERB
4.1,,ἑαυτούς,",",ἑαυτοῦ,PRON
4.1,,ἐπειδὴ,,ἐπεί,CCONJ
4.1,,οὐχ,,οὐ,ADV
4.1,,οὕτως,,οὕτως,ADV
4.1,,διδάσκει,,διδάσκω,VERB
4.1,,τὸ,,ὁ,DET
4.1,,εὐαγγέλιον,.,εὐαγγέλιον,NOUN
5.1,,Ὁ,,ὁ,DET
5.1,,δὲ,,δέ,ADV
5.1,,θαυμασιώτατος,,θαυμάσιος,ADJ
5.1,,Πολύκαρπος,,Πολύκαρπος,NOUN
5.1,,τὸ,,ὁ,DET
5.1,,μὲν,,μέν,ADV
5.1,,πρῶτον,,πρῶτος,ADJ
5.1,,ἀκούσας,,ἀκούω,VERB
5.1,,οὐκ,,οὐ,ADV
5.1,,ἐταράχθη,",",ταράσσω,VERB
5.1,,ἀλλ’,,ἀλλά,CCONJ
5.1,,ἐβούλετο,,βούλομαι,VERB
5.1,,κατὰ,,κατά,ADP
5.1,,πόλιν,,πόλις,NOUN
5.1,,μένειν,·,μένω,VERB
5.1,,οἱ,,ὁ,DET
5.1,,δὲ,,δέ,ADV
5.1,,πλείους,,πολύς,ADJ
5.1,,ἔπειθον,,πείθω,VERB
5.1,,αὐτὸν,,αὐτός,PRON
5.1,,ὑπεξελθεῖν,.,ὑπεξέρχομαι,VERB
5.1,,καὶ,,καί,ADV
5.1,,ὑπεξῆλθεν,,ὑπεξέρχομαι,VERB
5.1,,εἰς,,εἰς,ADP
5.1,,ἀγρίδιον,,ἀγρίδιον,NOUN
5.1,,οὐ,,οὐ,ADV
5.1,,μακρὰν,,μακράν,ADV
5.1,,ἀπέχον,,ἀπέχω,VERB
5.1,,ἀπὸ,,ἀπό,ADP
5.1,,τῆς,,ὁ,DET
5.1,,πόλεως,,πόλις,NOUN
5.1,,καὶ,,καί,CCONJ
5.1,,διέτριβεν,,διατρίβω,VERB
5.1,,μετ’,,μετά,ADP
5.1,,ὀλίγων,",",ὀλίγος,ADJ
5.1,,νύκτα,,νύξ,NOUN
5.1,,καὶ,,καί,CCONJ
5.1,,ἡμέραν,,ἡμέρα,NOUN
5.1,,οὐδὲν,,οὐδείς,ADJ
5.1,,ἕτερον,,ἕτερος,ADJ
5.1,,ποιῶν,,ποιέω,VERB
5.1,,ἢ,,ἤ,CCONJ
5.1,,προσευχόμενος,,προσεύχομαι,VERB
5.1,,περὶ,,περί,ADP
5.1,,πάντων,,πᾶς,ADJ
5.1,,καὶ,,καί,CCONJ
5.1,,τῶν,,ὁ,DET
5.1,,κατὰ,,κατά,ADP
5.1,,τὴν,,ὁ,DET
5.1,,οἰκουμένην,,οἰκουμένη,NOUN
5.1,,ἐκκλησιῶν,",",ἐκκλησία,NOUN
5.1,,ὅπερ,,ὅσπερ,PRON
5.1,,ἦν,,εἰμί,AUX
5.1,,σύνηθες,,σύν-ἠθέω,ADJ
5.1,,αὐτῷ,.,αὐτός,PRON
5.2,,καὶ,,καί,CCONJ
5.2,,προσευχόμενος,,προσεύχομαι,VERB
5.2,,ἐν,,ἐν,ADP
5.2,,ὀπτασίᾳ,,ὀπτασία,NOUN
5.2,,γέγονεν,,γίγνομαι,VERB
5.2,,πρὸ,,πρό,ADP
5.2,,τριῶν,,τρεῖς,NUM
5.2,,ἡμερῶν,,ἡμέρα,NOUN
5.2,,τοῦ,,ὁ,DET
5.2,,συλληφθῆναι,,συλλαμβάνω,VERB
5.2,,αὐτόν,",",αὐτός,PRON
5.2,,καὶ,,καί,CCONJ
5.2,,εἶδεν,,εἶδον,VERB
5.2,,τὸ,,ὁ,DET
5.2,,προσκεφάλαιον,,προσκεφάλαιον,NOUN
5.2,,αὐτοῦ,,αὐτός,PRON
5.2,,ὑπὸ,,ὑπό,ADP
5.2,,πυρὸς,,πῦρ,NOUN
5.2,,κατακαιόμενον,·,κατακαίω,VERB
5.2,,καὶ,,καί,CCONJ
5.2,,στραφεὶς,,στρέφω,VERB
5.2,,εἶπεν,,εἶπον,VERB
5.2,,πρὸς,,πρός,ADP
5.2,,τοὺς,,ὁ,DET
5.2,,σὺν,,σύν,ADP
5.2,,αὐτῷ,·,αὐτός,PRON
5.2,,Δεῖ,,δει,VERB
5.2,,με,,ἐγώ,PRON
5.2,,ζῶντα,,ζάω,VERB
5.2,,καῆναι,.,καίω,VERB
6.1,,Καὶ,,καί,ADV
6.1,,ἐπιμενόντων,,ἐπιμένω,VERB
6.1,,τῶν,,ὁ,DET
6.1,,ζητούντων,,ζητέω,VERB
6.1,,αὐτὸν,,αὐτός,PRON
6.1,,μετέβη,,μεταβαίνω,VERB
6.1,,εἰς,,εἰς,ADP
6.1,,ἕτερον,,ἕτερος,ADJ
6.1,,ἀγρίδιον,",",ἀγρίδιον,NOUN
6.1,,καὶ,,καί,CCONJ
6.1,,εὐθέως,,εὐθέως,ADV
6.1,,ἐπέστησαν,,ἐφίστημι,VERB
6.1,,οἱ,,ὁ,DET
6.1,,ζητοῦντες,,ζητέω,VERB
6.1,,αὐτόν,·,αὐτός,PRON
6.1,,καὶ,,καί,ADV
6.1,,μὴ,,μή,ADV
6.1,,εὑρόντες,,εὑρίσκω,VERB
6.1,,συνελάβοντο,,συλλαμβάνω,VERB
6.1,,παιδάρια,,παιδάριον,NOUN
6.1,,δύο,",",δύο,NUM
6.1,,ὧν,,ὅς,PRON
6.1,,τὸ,,ὁ,DET
6.1,,ἕτερον,,ἕτερος,ADJ
6.1,,βασανιζόμενον,,βασανίζω,VERB
6.1,,ὡμολόγησεν,.,ὁμολογέω,VERB
6.2,,ἦν,,εἰμί,AUX
6.2,,γὰρ,,γάρ,ADV
6.2,,καὶ,,καί,ADV
6.2,,ἀδύνατον,,ἀδύνατος,ADJ
6.2,,λαθεῖν,,λανθάνω,VERB
6.2,,αὐτόν,",",αὐτός,PRON
6.2,,ἐπεὶ,,ἐπεί,CCONJ
6.2,,καὶ,,καί,ADV
6.2,,οἱ,,ὁ,DET
6.2,,προδιδόντες,,προδίδωμι,VERB
6.2,,αὐτὸν,,αὐτός,PRON
6.2,,οἰκεῖοι,,οἰκεῖος,ADJ
6.2,,ὑπῆρχον,",",ὑπάρχω,VERB
6.2,,καὶ,,καί,CCONJ
6.2,,ὁ,,ὁ,DET
6.2,,εἰρήναρχος,",",εἰρήναρχος,NOUN
6.2,,ὁ,,ὁ,DET
6.2,,κεκληρωμένος,,κληρόω,VERB
6.2,,τὸ,,ὁ,DET
6.2,,αὐτὸ,,αὐτός,PRON
6.2,,ὄνομα,",",ὄνομα,NOUN
