reference,leader,word,trailer,lemma,part_of_speech
2.2,,αἴτει,,αἰτέω,VERB
2.2,,ἵνα,,ἵνα,SCONJ
2.2,,σοι,,σύ,PRON
2.2,,φανερωθῇ,",",φανερόω,VERB
2.2,,ὅπως,,ὅπως,SCONJ
2.2,,μηδενὸς,,μηδείς,PRON
2.2,,λείπῃ,,λείπω,VERB
2.2,,καὶ,,καί,CCONJ
2.2,,παντὸς,,πᾶς,ADJ
2.2,,χαρίσματος,,χάρισμα,NOUN
2.2,,περισσεύῃς,.,περισσεύω,VERB
2.3,,ὁ,,,DET
2.3,,καιρὸς,,καιρός,NOUN
2.3,,ἀπαιτεῖ,,ἀπαιτέω,VERB
2.3,,σε,",",σύ,PRON
2.3,,ὡς,,ὡς,ADV
2.3,,κυβερνῆται,,κυβερνητης,NOUN
2.3,,ἀνέμους,,ἄνεμος,NOUN
2.3,,καὶ,,καί,CCONJ
2.3,,ὡς,,ὡς,ADV
2.3,,χειμαζόμενος,,χειμάζω,VERB
2.3,,λιμένα,",",λιμήν,NOUN
2.3,,εἰς,,εἰς,ADP
2.3,,τὸ,,ὁ,DET
2.3,,θεοῦ,,θεός,NOUN
2.3,,ἐπιτυχεῖν,.,ἐπιτυγχάνω,VERB
2.3,,νῆφε,",",νήφω,VERB
2.3,,ὡς,,ὡς,ADV
2.3,,θεοῦ,,θεός,NOUN
2.3,,ἀθλητής,·,ἀθλητής,NOUN
2.3,,τὸ,,ὁ,DET
2.3,,θέμα,,θέμα,NOUN
2.3,,ἀφθαρσία,,ἀφθαρσία,NOUN
2.3,,καὶ,,καί,CCONJ
2.3,,ζωὴ,,ζωή,NOUN
2.3,,αἰώνιος,",",αἰώνιος,ADJ
2.3,,περὶ,,περί,ADP
2.3,,ἧς,,ὅς,PRON
2.3,,καὶ,,καί,ADV
2.3,,σὺ,,σύ,PRON
2.3,,πέπεισαι,.,πείθω,VERB
2.3,,κατὰ,,κατά,ADP
2.3,,πάντα,,πᾶς,ADJ
2.3,,σου,,σύ,PRON
2.3,,ἀντίψυχον,,ἀντίψυχος,ADJ
2.3,,ἐγὼ,,ἐγώ,PRON
2.3,,καὶ,,καί,CCONJ
2.3,,τὰ,,ὁ,DET
2.3,,δεσμά,,δεσμός,NOUN
2.3,,μου,",",ἐγώ,PRON
2.3,,ἃ,,,PRON
2.3,,ἠγάπησας,.,ἀγαπάω,VERB
3.1,,Οἱ,,ὁ,DET
3.1,,δοκοῦντες,,δοκέω,VERB
3.1,,ἀξιόπιστοι,,ἀξιόπιστος,ADJ
3.1,,εἶναι,,εἰμί,AUX
3.1,,καὶ,,καί,CCONJ
3.1,,ἑτεροδιδασκαλοῦντες,,ἑτεροδιδασκαλέω,VERB
3.1,,μή,,μή,ADV
3.1,,σε,,σύ,PRON
3.1,,καταπλησσέτωσαν,.,καταπλήσσω,VERB
3.1,,στῆθι,,ἵστημι,VERB
3.1,,ἑδραῖος,,ἑδραῖος,ADJ
3.1,,ὡς,,ὡς,ADV
3.1,,ἄκμων,,ἄκμων,ADJ
3.1,,τυπτόμενος,.,τύπτω,VERB
3.1,,μεγάλου,,μέγας,ADJ
3.1,,ἐστιν,,εἰμί,AUX
3.1,,ἀθλητοῦ,,ἀθλητής,NOUN
3.1,,τὸ,,ὁ,DET
3.1,,δέρεσθαι,,δέρω,VERB
3.1,,καὶ,,καί,CCONJ
3.1,,νικᾶν,.,νικάω,VERB
3.1,,μάλιστα,,μάλιστα,ADV
3.1,,δὲ,,δέ,ADV
3.1,,ἕνεκεν,,ἕνεκα,ADP
3.1,,θεοῦ,,θεός,NOUN
3.1,,πάντα,,πᾶς,ADJ
3.1,,ὑπομένειν,,ὑπομένω,VERB
3.1,,ἡμᾶς,,ἐγώ,PRON
3.1,,δεῖ,",",δεῖ,VERB
3.1,,ἵνα,,ἵνα,SCONJ
3.1,,καὶ,,καί,ADV
3.1,,αὐτὸς,,αὐτός,ADJ
3.1,,ἡμᾶς,,ἐγώ,PRON
3.1,,ὑπομείνῃ,.,ὑπομένω,VERB
3.2,,πλέον,,πλέος,ADJ
3.2,,σπουδαῖος,,σπουδαῖος,ADJ
3.2,,γίνου,,γίγνομαι,VERB
3.2,,οὗ,,οὗ,ADV
3.2,,εἶ,.,εἰμί,AUX
3.2,,τοὺς,,ὁ,DET
3.2,,καιροὺς,,καιρός,NOUN
3.2,,καταμάνθανε,.,καταμανθάνω,VERB
3.2,,τὸν,,ὁ,DET
3.2,,ὑπὲρ,,ὑπέρ,ADP
3.2,,καιρὸν,,καιρός,NOUN
3.2,,προσδόκα,",",προσδοκάω,VERB
3.2,,τὸν,,ὁ,DET
3.2,,ἄχρονον,",",ἄχρονος,ADJ
3.2,,τὸν,,ὁ,DET
3.2,,ἀόρατον,",",ἀόρατος,ADJ
3.2,,τὸν,,ὁ,DET
3.2,,δι’,,διά,ADP
3.2,,ἡμᾶς,,ἐγώ,PRON
3.2,,ὁρατόν,",",ὁρατός,ADJ
3.2,,τὸν,,ὁ,DET
3.2,,ἀψηλάφητον,",",ἀψηλάφητος,ADJ
3.2,,τὸν,,ὁ,DET
3.2,,ἀπαθῆ,",",ἀπαθής,ADJ
3.2,,τὸν,,ὁ,DET
3.2,,δι’,,διά,ADP
3.2,,ἡμᾶς,,ἐγώ,PRON
3.2,,παθητόν,",",παθητός,ADJ
3.2,,τὸν,,ὁ,DET
3.2,,κατὰ,,κατά,ADP
3.2,,πάντα,,πᾶς,ADJ
3.2,,τρόπον,,τρόπος,NOUN
3.2,,δι’,,διά,ADP
3.2,,ἡμᾶς,,ἐγώ,PRON
3.2,,ὑπομείναντα,.,ὑπομένω,VERB
4.1,,Χῆραι,,,NOUN
4.1,,μὴ,,μή,ADV
4.1,,ἀμελείσθωσαν,·,ἀμελέω,VERB
4.1,,μετὰ,,μετά,ADP
4.1,,τὸν,,ὁ,DET
4.1,,κύριον,,κύριος,NOUN
4.1,,σὺ,,σύ,PRON
4.1,,αὐτῶν,,αὐτός,ADJ
4.1,,φροντιστὴς,,φροντιστής,NOUN
4.1,,ἔσο,.,,AUX
4.1,,μηδὲν,,μηδείς,NOUN
4.1,,ἄνευ,,ἄνευ,ADP
4.1,,γνώμης,,γνώμη,NOUN
4.1,,σου,,σύ,PRON
4.1,,γινέσθω,,γίγνομαι,VERB
4.1,,μηδὲ,,μηδέ,CCONJ
4.1,,σὺ,,σύ,PRON
4.1,,ἄνευ,,ἄνευ,ADP
4.1,,θεοῦ,,θεός,NOUN
4.1,,τι,,τις,PRON
4.1,,πρᾶσσε,",",πράσσω,VERB
4.1,,ὅπερ,,ὅσπερ,PRON
4.1,,οὐδὲ,,οὐδέ,ADV
4.1,,πράσσεις,·,πράσσω,VERB
4.1,,εὐστάθει,.,εὐσταθέω,VERB
4.2,,πυκνότερον,,πυκνός,ADJ
4.2,,συναγωγαὶ,,συναγωγή,NOUN
4.2,,γινέσθωσαν,·,γίγνομαι,VERB
4.2,,ἐξ,,ἐκ,ADP
4.2,,ὀνόματος,,ὄνομα,NOUN
4.2,,πάντας,,πᾶς,ADJ
4.2,,ζήτει,.,ζητέω,VERB
4.3,,δούλους,,δοῦλος,NOUN
4.3,,καὶ,,καί,CCONJ
4.3,,δούλας,,δούλη,NOUN
4.3,,μὴ,,μή,ADV
4.3,,ὑπερηφάνει,·,ὑπέρ-ἀφανέω,VERB
4.3,,ἀλλὰ,,ἀλλά,CCONJ
4.3,,μηδὲ,,μηδέ,ADV
4.3,,αὐτοὶ,,αὐτός,PRON
4.3,,φυσιούσθωσαν,",",φυσιόω,VERB
4.3,,ἀλλ’,,ἀλλά,CCONJ
4.3,,εἰς,,εἰς,ADP
4.3,,δόξαν,,δόξα,NOUN
4.3,,θεοῦ,,θεός,NOUN
4.3,,πλέον,,πλέος,ADJ
4.3,,δουλευέτωσαν,",",δουλεύω,VERB
4.3,,ἵνα,,ἵνα,SCONJ
4.3,,κρείττονος,,κρείσσων,ADJ
4.3,,ἐλευθερίας,,ἐλευθερία,NOUN
4.3,,ἀπὸ,,ἀπό,ADP
4.3,,θεοῦ,,θεός,NOUN
4.3,,τύχωσιν,.,τυγχάνω,VERB
4.3,,μὴ,,μή,CCONJ
4.3,,ἐράτωσαν,,ἐράω,VERB
4.3,,ἀπὸ,,ἀπό,ADP
4.3,,τοῦ,,ὁ,DET
4.3,,κοινοῦ,,κοινός,ADJ
4.3,,ἐλευθεροῦσθαι,",",ἐλευθερόω,VERB
4.3,,ἵνα,,ἵνα,SCONJ
4.3,,μὴ,,μή,ADV
4.3,,δοῦλοι,,δοῦλος,NOUN
4.3,,εὑρεθῶσιν,,εὑρίσκω,VERB
4.3,,ἐπιθυμίας,.,ἐπιθυμία,NOUN
5.1,,Τὰς,,ὁ,DET
5.1,,κακοτεχνίας,,κακοτεχνία,NOUN
5.1,,φεῦγε,",",φεύγω,VERB
5.1,,μᾶλλον,,μᾶλλον,ADV
5.1,,δὲ,,δέ,CCONJ
5.1,,περὶ,,περί,ADP
5.1,,τούτων,,οὗτος,PRON
5.1,,ὁμιλίαν,,ὁμιλία,NOUN
5.1,,ποιοῦ,.,ποιέω,VERB
5.1,,ταῖς,,ὁ,DET
5.1,,ἀδελφαῖς,,ἀδελφή,NOUN
5.1,,μου,,ἐγώ,PRON
5.1,,προσλάλει,",",προσλαλέω,VERB
5.1,,ἀγαπᾶν,,ἀγαπάω,VERB
5.1,,τὸν,,ὁ,DET
5.1,,κύριον,,κύριος,NOUN
5.1,,καὶ,,καί,CCONJ
5.1,,τοῖς,,ὁ,DET
5.1,,συμβίοις,,σύμβιος,NOUN
5.1,,ἀρκεῖσθαι,,ἀρκέω,VERB
5.1,,σαρκὶ,,σάρξ,NOUN
5.1,,καὶ,,καί,CCONJ
5.1,,πνεύματι,.,πνεῦμα,NOUN
5.1,,ὁμοίως,,,ADV
5.1,,καὶ,,καί,ADV
5.1,,τοῖς,,ὁ,DET
5.1,,ἀδελφοῖς,,ἀδελφός,NOUN
5.1,,μου,,ἐγώ,PRON
5.1,,παράγγελλε,,παραγγέλλω,VERB
5.1,,ἐν,,ἐν,ADP
5.1,,ὀνόματι,,ὄνομα,NOUN
5.1,,Ἰησοῦ,,Ἰησοῦς,NOUN
5.1,,Χριστοῦ,",",χριστός,NOUN
5.1,,ἀγαπᾶν,,ἀγαπάω,VERB
5.1,,τὰς,,ὁ,DET
5.1,,συμβίους,,,NOUN
5.1,,ὡς,,ὡς,ADV
5.1,,ὁ,,,DET
5.1,,κύριος,,κύριος,NOUN
5.1,,τὴν,,ὁ,DET
5.1,,ἐκκλησίαν,.,ἐκκλησία,NOUN
5.2,,εἴ,,εἰ,SCONJ
5.2,,τις,,τις,PRON
5.2,,δύναται,,δύναμαι,VERB
5.2,,ἐν,,ἐν,ADP
5.2,,ἁγνείᾳ,,ἁγνεία,NOUN
5.2,,μένειν,,μένω,VERB
5.2,,εἰς,,εἰς,ADP
5.2,,τιμὴν,,τιμή,NOUN
5.2,,τῆς,,ὁ,DET
5.2,,σαρκὸς,,σάρξ,NOUN
5.2,,τοῦ,,ὁ,DET
5.2,,κυρίου,",",κύριος,NOUN
5.2,,ἐν,,ἐν,ADP
5.2,,ἀκαυχησίᾳ,,,NOUN
5.2,,μενέτω,.,μένω,VERB
5.2,,ἐὰν,,ἐάν,SCONJ
5.2,,καυχήσηται,",",καυχάομαι,VERB
5.2,,ἀπώλετο,",",ἀπόλλυμι,VERB
5.2,,καὶ,,καί,CCONJ
5.2,,ἐὰν,,ἐάν,SCONJ
5.2,,γνωσθῇ,,γιγνώσκω,VERB
5.2,,πλέον,,πλέος,ADJ
5.2,,τοῦ,,ὁ,DET
5.2,,ἐπισκόπου,",",ἐπίσκοπος,NOUN
5.2,,ἔφθαρται,.,φθείρω,VERB
5.2,,πρέπει,,πρέπω,VERB
5.2,,δὲ,,δέ,ADV
5.2,,τοῖς,,ὁ,DET
5.2,,γαμοῦσι,,γαμέω,NOUN
5.2,,καὶ,,καί,CCONJ
5.2,,ταῖς,,ὁ,DET
5.2,,γαμουμέναις,,γαμέω,VERB
5.2,,μετὰ,,μετά,ADP
5.2,,γνώμης,,γνώμη,NOUN
5.2,,τοῦ,,ὁ,DET
5.2,,ἐπισκόπου,,ἐπίσκοπος,NOUN
5.2,,τὴν,,ὁ,DET
5.2,,ἕνωσιν,,ἕνωσις,NOUN
5.2,,ποιεῖσθαι,",",ποιέω,VERB
5.2,,ἵνα,,ἵνα,SCONJ
5.2,,ὁ,,,DET
5.2,,γάμος,,γάμος,NOUN
5.2,,ᾖ,,,AUX
5.2,,κατὰ,,κατά,ADP
5.2,,κύριον,,κύριος,NOUN
5.2,,καὶ,,καί,CCONJ
5.2,,μὴ,,μή,ADV
5.2,,κατ’,,κατά,ADP
5.2,,ἐπιθυμίαν,.,ἐπιθυμία,NOUN
5.2,,πάντα,,πᾶς,ADJ
5.2,,εἰς,,εἰς,ADP
5.2,,τιμὴν,,τιμή,NOUN
5.2,,θεοῦ,,θεός,NOUN
5.2,,γινέσθω,.,γίγνομαι,VERB
6.1,,Τῷ,,ὁ,DET
6.1,,ἐπισκόπῳ,,ἐπίσκοπος,NOUN
6.1,,προσέχετε,",",προσέχω,VERB
6.1,,ἵνα,,ἵνα,SCONJ
6.1,,καὶ,,καί,ADV
6.1,,ὁ,,,DET
6.1,,θεὸς,,θεός,NOUN
6.1,,ὑμῖν,.,σύ,PRON
6.1,,ἀντίψυχον,,ἀντίψυχος,ADJ
6.1,,ἐγὼ,,ἐγώ,PRON
6.1,,τῶν,,ὁ,DET
6.1,,ὑποτασσομένων,,ὑποτάσσω,VERB
6.1,,τῷ,,ὁ,DET
6.1,,ἐπισκόπῳ,",",ἐπίσκοπος,NOUN
6.1,,πρεσβυτέροις,",",πρέσβυς,ADJ
6.1,,διακόνοις,·,διάκονος,NOUN
6.1,,καὶ,,καί,ADV
6.1,,μετ’,,μετά,ADP
6.1,,αὐτῶν,,αὐτός,PRON
6.1,,μοι,,ἐγώ,PRON
6.1,,τὸ,,ὁ,DET
6.1,,μέρος,,μέρος,NOUN
6.1,,γένοιτο,,γίγνομαι,VERB
6.1,,σχεῖν,,ἔχω,VERB
6.1,,ἐν,,ἐν,ADP
6.1,,θεῷ,.,θεός,NOUN
6.1,,συγκοπιᾶτε,,συγκοπιάω,VERB
6.1,,ἀλλήλοις,",",ἀλλήλων,PRON
6.1,,συναθλεῖτε,",",συναθλέω,VERB
6.1,,συντρέχετε,",",συντρέχω,VERB
6.1,,συμπάσχετε,",",συμπάσχω,VERB
6.1,,συγκοιμᾶσθε,",",συγκοιμάομαι,VERB
6.1,,συνεγείρεσθε,,συνεγείρω,VERB
6.1,,ὡς,,ὡς,ADV
6.1,,θεοῦ,,θεός,NOUN
6.1,,οἰκονόμοι,,οἰκονόμος,NOUN
6.1,,καὶ,,καί,ADV
6.1,,πάρεδροι,,πάρεδρος,ADJ
6.1,,καὶ,,καί,CCONJ
6.1,,ὑπηρέται,.,ὑπηρέτης,NOUN
6.2,,ἀρέσκετε,,ἀρέσκω,VERB
6.2,,ᾧ,,,PRON
6.2,,στρατεύεσθε,",",στρατεύω,VERB
6.2,,ἀφ’,,ἀπό,ADP
6.2,,οὗ,,ὅς,PRON
6.2,,καὶ,,καί,ADV
6.2,,τὰ,,ὁ,DET
6.2,,ὀψώνια,,ὀψώνιον,NOUN
6.2,,κομίζεσθε,·,κομίζω,VERB
6.2,,μή,,μή,ADV
6.2,,τις,,τις,PRON
6.2,,ὑμῶν,,σύ,PRON
6.2,,δεσέρτωρ,,,NOUN
6.2,,εὑρεθῇ,.,εὑρίσκω,VERB
6.2,,τὸ,,ὁ,DET
6.2,,βάπτισμα,,βάπτισμα,NOUN
6.2,,ὑμῶν,,σύ,PRON
6.2,,μενέτω,,μένω,VERB
6.2,,ὡς,,ὡς,ADV
6.2,,ὅπλα,",",ὅπλον,NOUN
6.2,,ἡ,,,DET
6.2,,πίστις,,πίστις,NOUN
6.2,,ὡς,,ὡς,ADV
6.2,,περικεφαλαία,",",περικεφαλαία,NOUN
6.2,,ἡ,,,DET
6.2,,ἀγάπη,,ἀγάπη,NOUN
6.2,,ὡς,,ὡς,ADV
6.2,,δόρυ,",",δόρυ,NOUN
6.2,,ἡ,,,DET
6.2,,ὑπομονὴ,,ὑπομονή,NOUN
6.2,,ὡς,,ὡς,ADV
6.2,,πανοπλία,.,πανοπλία,NOUN
6.2,,τὰ,,ὁ,DET
6.2,,δεπόσιτα,,,NOUN
6.2,,ὑμῶν,,σύ,PRON
6.2,,τὰ,,ὁ,DET
6.2,,ἔργα,,ἔργον,NOUN
6.2,,ὑμῶν,",",σύ,PRON
6.2,,ἵνα,,ἵνα,SCONJ
6.2,,τὰ,,ὁ,DET
6.2,,ἄκκεπτα,,,ADJ
6.2,,ὑμῶν,,σύ,PRON
6.2,,ἄξια,,ἄξιος,ADJ
6.2,,κομίσησθε,.,κομίζω,VERB
6.2,,μακροθυμήσατε,,μακροθυμέω,VERB
6.2,,οὖν,,οὖν,ADV
6.2,,μετ’,,μετά,ADP
6.2,,ἀλλήλων,,ἀλλήλων,PRON
6.2,,ἐν,,ἐν,ADP
6.2,,πραότητι,",",πραότης,NOUN
6.2,,ὡς,,ὡς,ADV
6.2,,ὁ,,,DET
6.2,,θεὸς,,θεός,NOUN
6.2,,μεθ’,,μετά,ADP
6.2,,ὑμῶν,.,σύ,PRON
6.2,,ὀναίμην,,ὀνίνημι,VERB
6.2,,ὑμῶν,,σύ,PRON
6.2,,διὰ,,διά,ADP
6.2,,παντός,.,πᾶς,ADJ
7.1,,Ἐπειδὴ,,ἐπεί,CCONJ
7.1,,ἡ,,,DET
7.1,,ἐκκλησία,,ἐκκλησία,NOUN
7.1,,ἡ,,,DET
7.1,,ἐν,,ἐν,ADP
7.1,,Ἀντιοχείᾳ,,Ἀντιόχειος,NOUN
7.1,,τῆς,,ὁ,DET
7.1,,Συρίας,,Συρία,NOUN
7.1,,εἰρηνεύει,",",εἰρηνεύω,VERB
7.1,,ὡς,,ὡς,SCONJ
7.1,,ἐδηλώθη,,δηλόω,VERB
7.1,,μοι,",",ἐγώ,PRON
7.1,,διὰ,,διά,ADP
7.1,,τὴν,,ὁ,DET
7.1,,προσευχὴν,,προσευχή,NOUN
7.1,,ὑμῶν,",",σύ,PRON
7.1,,κἀ,,,PRON
7.1,,γὼ,,,PRON
7.1,,εὐθυμότερος,,εὔθυμος,ADJ
7.1,,ἐγενόμην,,γίγνομαι,VERB
7.1,,ἐν,,ἐν,ADP
7.1,,ἀμεριμνίᾳ,,ἀμεριμνία,NOUN
7.1,,θεοῦ,",",θεός,NOUN
7.1,,ἐάνπερ,,ἐάν,SCONJ
7.1,,διὰ,,διά,ADP
7.1,,τοῦ,,ὁ,DET
7.1,,παθεῖν,,πάσχω,VERB
7.1,,θεοῦ,,θεός,NOUN
7.1,,ἐπιτύχω,",",ἐπιτυγχάνω,VERB
7.1,,εἰς,,εἰς,ADP
7.1,,τὸ,,ὁ,DET
7.1,,εὑρεθῆναί,,εὑρίσκω,VERB
7.1,,με,,ἐγώ,PRON
7.1,,ἐν,,ἐν,ADP
7.1,,τῇ,,ὁ,DET
7.1,,ἀναστάσει,,ἀνάστασις,NOUN
7.1,,ὑμῶν,,σύ,PRON
7.1,,μαθητήν,.,μαθητής,NOUN
7.2,,πρέπει,",",πρέπω,VERB
7.2,,Πολύκαρπε,,Πολύκαρπος,ADJ
7.2,,θεομακαριστότατε,",",,ADJ
7.2,,συμβούλιον,,συμβούλιον,NOUN
7.2,,ἀγαγεῖν,,ἄγω,VERB
7.2,,θεοπρεπέστατον,,θεοπρεπής,ADJ
7.2,,καὶ,,καί,CCONJ
