reference,leader,word,trailer,lemma,part_of_speech
2.1,,κακοδιδασκαλίας,·,κακοδιδασκαλία,NOUN
2.1,,ὅπου,,ὅπου,ADV
2.1,,δὲ,,δέ,ADV
2.1,,ὁ,,ὁ,DET
2.1,,ποιμήν,,ποιμήν,NOUN
2.1,,ἐστιν,",",εἰμί,AUX
2.1,,ἐκεῖ,,ἐκεῖ,ADV
2.1,,ὡς,,ὡς,ADV
2.1,,πρόβατα,,πρόβατον,NOUN
2.1,,ἀκολουθεῖτε,.,ἀκολουθέω,VERB
2.2,,πολλοὶ,,πολύς,ADJ
2.2,,γὰρ,,γάρ,PART
2.2,,λύκοι,,λύκος,NOUN
2.2,,ἀξιόπιστοι,,ἀξιόπιστος,ADJ
2.2,,ἡδονῇ,,ἡδονή,NOUN
2.2,,κακῇ,,κακός,ADJ
2.2,,αἰχμαλωτίζουσιν,,αἰχμαλωτίζω,VERB
2.2,,τοὺς,,ὁ,DET
2.2,,θεοδρόμους,·,θεοδρόμους,ADJ
2.2,,ἀλλ’,,ἀλλά,CCONJ
2.2,,ἐν,,ἐν,ADP
2.2,,τῇ,,ὁ,DET
2.2,,ἑνότητι,,ἑνότης,NOUN
2.2,,ὑμῶν,,σύ,PRON
2.2,,οὐχ,,οὐ,ADV
2.2,,ἕξουσιν,,ἔχω,VERB
2.2,,τόπον,.,τόπος,NOUN
3.1,,Ἀπέχεσθε,,ἀπέχω,VERB
3.1,,τῶν,,ὁ,DET
3.1,,κακῶν,,κακός,ADJ
3.1,,βοτανῶν,",",βοτάνη,NOUN
3.1,,ἅστινας,,ὅστις,ADJ
3.1,,οὐ,,οὐ,ADV
3.1,,γεωργεῖ,,γεωργέω,VERB
3.1,,Ἰησοῦς,,Ἰησοῦς,NOUN
3.1,,Χριστός,",",χριστός,NOUN
3.1,,διὰ,,διά,ADP
3.1,,τὸ,,ὁ,DET
3.1,,μὴ,,μή,ADV
3.1,,εἶναι,,εἰμί,AUX
3.1,,αὐτοὺς,,αὐτός,PRON
3.1,,φυτείαν,,φυτεία,NOUN
3.1,,πατρός,·,πατήρ,NOUN
3.1,,οὐχ,,οὐ,ADV
3.1,,ὅτι,,ὅτι,SCONJ
3.1,,παρ’,,παρά,ADP
3.1,,ὑμῖν,,σύ,PRON
3.1,,μερισμὸν,,μερισμός,NOUN
3.1,,εὗρον,",",εὑρίσκω,VERB
3.1,,ἀλλ’,,ἀλλά,CCONJ
3.1,,ἀποδιϋλισμόν,.,ἀποδιϋλισμός,NOUN
3.2,,ὅσοι,,ὅσος,ADJ
3.2,,γὰρ,,γάρ,ADV
3.2,,θεοῦ,,θεός,NOUN
3.2,,εἰσιν,,εἰμί,AUX
3.2,,καὶ,,καί,CCONJ
3.2,,Ἰησοῦ,,Ἰησοῦς,NOUN
3.2,,Χριστοῦ,",",χριστός,NOUN
3.2,,οὗτοι,,οὗτος,PRON
3.2,,μετὰ,,μετά,ADP
3.2,,τοῦ,,ὁ,DET
3.2,,ἐπισκόπου,,ἐπίσκοπος,NOUN
3.2,,εἰσίν,.,εἰμί,AUX
3.2,,καὶ,,καί,ADV
3.2,,ὅσοι,,ὅσος,ADJ
3.2,,ἂν,,ἄν,ADV
3.2,,μετανοήσαντες,,μετανοέω,VERB
3.2,,ἔλθωσιν,,ἔρχομαι,VERB
3.2,,ἐπὶ,,ἐπί,ADP
3.2,,τὴν,,ὁ,DET
3.2,,ἑνότητα,,ἑνότης,NOUN
3.2,,τῆς,,ὁ,DET
3.2,,ἐκκλησίας,",",ἐκκλησία,NOUN
3.2,,καὶ,,καί,ADV
3.2,,οὗτοι,,οὗτος,PRON
3.2,,θεοῦ,,θεός,NOUN
3.2,,ἔσονται,",",εἰμί,AUX
3.2,,ἵνα,,ἵνα,SCONJ
3.2,,ὦσιν,,εἰμί,AUX
3.2,,κατὰ,,κατά,ADP
3.2,,Ἰησοῦν,,Ἰησοῦς,NOUN
3.2,,Χριστὸν,,χριστός,NOUN
3.2,,ζῶντες,.,ζάω,VERB
3.3,,μὴ,,μή,ADV
3.3,,πλανᾶσθε,",",πλανάω,VERB
3.3,,ἀδελφοί,,ἀδελφός,NOUN
3.3,,μου,·,ἐγώ,PRON
3.3,,εἴ,,εἰ,SCONJ
3.3,,τις,,τις,PRON
3.3,,σχίζοντι,,σχίζω,VERB
3.3,,ἀκολουθεῖ,",",ἀκολουθέω,VERB
3.3,,βασιλείαν,,βασιλεία,NOUN
3.3,,θεοῦ,,θεός,NOUN
3.3,,οὐ,,οὐ,ADV
3.3,,κληρονομεῖ,·,κληρονομέω,VERB
3.3,,εἴ,,εἰ,SCONJ
3.3,,τις,,τις,PRON
3.3,,ἐν,,ἐν,ADP
3.3,,ἀλλοτρίᾳ,,ἀλλότριος,ADJ
3.3,,γνώμῃ,,γνώμη,NOUN
3.3,,περιπατεῖ,",",περιπατέω,VERB
3.3,,οὗτος,,οὗτος,ADJ
3.3,,τῷ,,ὁ,DET
3.3,,πάθει,,πάθος,NOUN
3.3,,οὐ,,οὐ,ADV
3.3,,συγκατατίθεται,.,συγκατατίθημι,VERB
4.1,,Σπουδάσατε,,σπουδάζω,VERB
4.1,,οὖν,,οὖν,ADV
4.1,,μιᾷ,,εἷς,ADJ
4.1,,εὐχαριστίᾳ,,εὐχαριστία,NOUN
4.1,,χρῆσθαι,·,χράομαι,VERB
4.1,,μία,,εἷς,ADJ
4.1,,γὰρ,,γάρ,ADV
4.1,,σὰρξ,,σάρξ,NOUN
4.1,,τοῦ,,ὁ,DET
4.1,,κυρίου,,κύριος,NOUN
4.1,,ἡμῶν,,ἐγώ,PRON
4.1,,Ἰησοῦ,,Ἰησοῦς,PROPN
4.1,,Χριστοῦ,,χριστός,PROPN
4.1,,καὶ,,καί,CCONJ
4.1,,ἓν,,εἷς,ADJ
4.1,,ποτήριον,,ποτήριον,NOUN
4.1,,εἰς,,εἰς,ADP
4.1,,ἕνωσιν,,ἕνωσις,NOUN
4.1,,τοῦ,,ὁ,DET
4.1,,αἵματος,,αἷμα,NOUN
4.1,,αὐτοῦ,",",αὐτός,PRON
4.1,,ἓν,,εἷς,ADP
4.1,,θυσιαστήριον,",",θυσιαστήριον,NOUN
4.1,,ὡς,,ὡς,ADV
4.1,,εἷς,,εἷς,NOUN
4.1,,ἐπίσκοπος,,ἐπίσκοπος,NOUN
4.1,,ἅμα,,ἅμα,ADP
4.1,,τῷ,,ὁ,DET
4.1,,πρεσβυτερίῳ,,πρεσβυτέριον,NOUN
4.1,,καὶ,,καί,CCONJ
4.1,,διακόνοις,,διάκονος,NOUN
4.1,,τοῖς,,ὁ,DET
4.1,,συνδούλοις,,σύνδουλος,NOUN
4.1,,μου,·,ἐγώ,PRON
4.1,,ἵνα,",",ἵνα,SCONJ
4.1,,ὃ,,ὅς,PRON
4.1,,ἐὰν,,ἐάν,ADV
4.1,,πράσσητε,",",πράσσω,VERB
4.1,,κατὰ,,κατά,ADP
4.1,,θεὸν,,θεός,NOUN
4.1,,πράσσητε,.,πράσσω,VERB
5.1,,Ἀδελφοί,,ἀδελφός,NOUN
5.1,,μου,",",ἐγώ,PRON
5.1,,λίαν,,λίαν,ADV
5.1,,ἐκκέχυμαι,,ἐκχέω,VERB
5.1,,ἀγαπῶν,,ἀγαπάω,VERB
5.1,,ὑμᾶς,,σύ,PRON
5.1,,καὶ,,καί,CCONJ
5.1,,ὑπεραγαλλόμενος,,ὑπέρ-ἀγάλλω,VERB
5.1,,ἀσφαλίζομαι,,ἀσφαλίζω,VERB
5.1,,ὑμᾶς,·,σύ,PRON
5.1,,οὐκ,,οὐ,ADV
5.1,,ἐγὼ,,ἐγώ,PRON
5.1,,δέ,",",δέ,ADV
5.1,,ἀλλ’,,ἀλλά,CCONJ
5.1,,Ἰησοῦς,,Ἰησοῦς,NOUN
5.1,,Χριστός,",",χριστός,NOUN
5.1,,ἐν,,ἐν,ADP
5.1,,ᾧ,,ὅς,PRON
5.1,,δεδεμένος,,δέω,VERB
5.1,,φοβοῦμαι,,φοβέω,VERB
5.1,,μᾶλλον,",",μᾶλλον,ADV
5.1,,ὡς,,ὡς,ADV
5.1,,ἔτι,,ἔτι,ADV
5.1,,ὢν,,εἰμί,AUX
5.1,,ἀναπάρτιστος,·,ἀναπάρτιστος,ADJ
5.1,,ἀλλ’,,ἀλλά,CCONJ
5.1,,ἡ,,ὁ,DET
5.1,,προσευχὴ,,προσευχή,NOUN
5.1,,ὑμῶν,,σύ,PRON
5.1,,εἰς,,εἰς,ADP
5.1,,θεόν,,θεός,NOUN
5.1,,με,,ἐγώ,PRON
5.1,,ἀπαρτίσει,",",ἀπαρτίζω,VERB
5.1,,ἵνα,,ἵνα,SCONJ
5.1,,ἐν,,ἐν,ADP
5.1,,ᾧ,,ὅς,PRON
5.1,,κλήρῳ,,κλῆρος,NOUN
5.1,,ἠλεήθην,,ἐλεέω,VERB
5.1,,ἐπιτύχω,",",ἐπιτυγχάνω,VERB
5.1,,προσφυγὼν,,προσφεύγω,NOUN
5.1,,τῷ,,ὁ,DET
5.1,,εὐαγγελίῳ,,εὐαγγέλιον,NOUN
5.1,,ὡς,,ὡς,ADV
5.1,,σαρκὶ,,σάρξ,NOUN
5.1,,Ἰησοῦ,",",Ἰησοῦς,PROPN
5.1,,καὶ,,καί,CCONJ
5.1,,τοῖς,,ὁ,DET
5.1,,ἀποστόλοις,,ἀπόστολος,NOUN
5.1,,ὡς,,ὡς,ADV
5.1,,πρεσβυτερίῳ,,πρεσβυτέριον,ADJ
5.1,,ἐκκλησίας,.,ἐκκλησία,NOUN
5.2,,καὶ,,καί,ADV
5.2,,τοὺς,,ὁ,DET
5.2,,προφήτας,,προφήτης,NOUN
5.2,,δὲ,,δέ,ADV
5.2,,ἀγαπῶμεν,",",ἀγαπάω,VERB
5.2,,διὰ,,διά,ADP
5.2,,τὸ,,ὁ,DET
5.2,,καὶ,,καί,ADV
5.2,,αὐτοὺς,,αὐτός,PRON
5.2,,εἰς,,εἰς,ADP
5.2,,τὸ,,ὁ,DET
5.2,,εὐαγγέλιον,,εὐαγγέλιον,NOUN
5.2,,κατηγγελκέναι,,καταγγέλλω,VERB
5.2,,καὶ,,καί,CCONJ
5.2,,εἰς,,εἰς,ADP
5.2,,αὐτὸν,,αὐτός,PRON
5.2,,ἐλπίζειν,,ἐλπίζω,VERB
5.2,,καὶ,,καί,CCONJ
5.2,,αὐτὸν,,αὐτός,PRON
5.2,,ἀναμένειν,",",ἀναμένω,VERB
5.2,,ἐν,,ἐν,ADP
5.2,,ᾧ,,ὅς,PRON
5.2,,καὶ,,καί,ADV
5.2,,πιστεύσαντες,,πιστεύω,VERB
5.2,,ἐσώθησαν,",",σώζω,VERB
5.2,,ἐν,,ἐν,ADP
5.2,,ἑνότητι,,ἑνότης,NOUN
5.2,,Ἰησοῦ,,Ἰησοῦς,PROPN
5.2,,Χριστοῦ,,χριστός,PROPN
5.2,,ὄντες,",",εἰμί,AUX
5.2,,ἀξιαγάπητοι,,ἀξιαγάπητος,ADJ
5.2,,καὶ,,καί,CCONJ
5.2,,ἀξιοθαύμαστοι,,ἀξιοθαύμαστος,ADJ
5.2,,ἅγιοι,",",ἅγιος,ADJ
5.2,,ὑπὸ,,ὑπό,ADP
5.2,,Ἰησοῦ,,Ἰησοῦς,PROPN
5.2,,Χριστοῦ,,χριστός,PROPN
5.2,,μεμαρτυρημένοι,,μαρτυρέω,VERB
5.2,,καὶ,,καί,CCONJ
5.2,,συνηριθμημένοι,,συναριθμέω,VERB
5.2,,ἐν,,ἐν,ADP
5.2,,τῷ,,ὁ,DET
5.2,,εὐαγγελίῳ,,εὐαγγέλιον,NOUN
5.2,,τῆς,,ὁ,DET
5.2,,κοινῆς,,κοινός,ADJ
5.2,,ἐλπίδος,.,ἐλπίς,NOUN
6.1,,Ἐὰν,,ἐάν,SCONJ
6.1,,δέ,,δέ,ADV
6.1,,τις,,τις,PRON
6.1,,ἰουδαϊσμὸν,,ἰουδαϊσμός,NOUN
6.1,,ἑρμηνεύῃ,,ἑρμηνεύω,VERB
6.1,,ὑμῖν,",",σύ,PRON
6.1,,μὴ,,μή,ADV
6.1,,ἀκούετε,,ἀκούω,VERB
6.1,,αὐτοῦ,.,αὐτός,PRON
6.1,,ἄμεινον,,ἀμείνων,ADJ
6.1,,γάρ,,γάρ,ADV
6.1,,ἐστιν,,εἰμί,AUX
6.1,,παρὰ,,παρά,ADP
6.1,,ἀνδρὸς,,ἀνήρ,NOUN
6.1,,περιτομὴν,,περιτομή,NOUN
6.1,,ἔχοντος,,ἔχω,VERB
6.1,,χριστιανισμὸν,,χριστιανισμὸς,NOUN
6.1,,ἀκούειν,",",ἀκούω,VERB
6.1,,ἢ,,ἤ,CCONJ
6.1,,παρὰ,,παρά,ADP
6.1,,ἀκροβύστου,,ἀκρόβυστος,NOUN
6.1,,ἰουδαϊσμόν,.,ἰουδαϊσμός,NOUN
6.1,,ἐὰν,,ἐάν,SCONJ
6.1,,δὲ,,δέ,ADV
6.1,,ἀμφότεροι,,ἀμφότερος,ADJ
6.1,,περὶ,,περί,ADP
6.1,,Ἰησοῦ,,Ἰησοῦς,NOUN
6.1,,Χριστοῦ,,χριστός,NOUN
6.1,,μὴ,,μή,ADV
6.1,,λαλῶσιν,",",λαλέω,VERB
6.1,,οὗτοι,,οὗτος,ADJ
6.1,,ἐμοὶ,,ἐγώ,PRON
6.1,,στῆλαί,,στήλη,NOUN
6.1,,εἰσιν,,εἰμί,AUX
6.1,,καὶ,,καί,CCONJ
6.1,,τάφοι,,τάφος,NOUN
6.1,,νεκρῶν,",",νεκρός,ADJ
6.1,,ἐφ,’,ἐπί,ADP
6.1,,οἷς,,ὅς,PRON
6.1,,γέγραπται,,γράφω,VERB
6.1,,μόνον,,μόνος,ADJ
6.1,,ὀνόματα,,ὄνομα,NOUN
6.1,,ἀνθρώπων,.,ἄνθρωπος,NOUN
6.2,,φεύγετε,,φεύγω,VERB
6.2,,οὖν,,οὖν,ADV
6.2,,τὰς,,ὁ,DET
6.2,,κακοτεχνίας,,κακοτεχνία,NOUN
6.2,,καὶ,,καί,CCONJ
6.2,,ἐνέδρας,,ἐνέδρα,NOUN
6.2,,τοῦ,,ὁ,DET
6.2,,ἄρχοντος,,ἄρχων,NOUN
6.2,,τοῦ,,ὁ,DET
6.2,,αἰῶνος,,αἰών,NOUN
6.2,,τούτου,",",οὗτος,ADJ
6.2,,μήποτε,,μήποτε,SCONJ
6.2,,θλιβέντες,,θλιβέντες,VERB
6.2,,τῇ,,ὁ,DET
6.2,,γνώμῃ,,γνώμη,NOUN
6.2,,αὐτοῦ,,αὐτός,PRON
6.2,,ἐξασθενήσετε,,ἐξασθενέω,VERB
6.2,,ἐν,,ἐν,ADP
6.2,,τῇ,,ὁ,DET
6.2,,ἀγάπῃ,·,ἀγάπη,NOUN
6.2,,ἀλλὰ,,ἀλλά,ADV
6.2,,πάντες,,πᾶς,ADJ
6.2,,ἐπὶ,,ἐπί,ADP
6.2,,τὸ,,ὁ,DET
6.2,,αὐτὸ,,αὐτός,PRON
6.2,,γίνεσθε,,γίγνομαι,VERB
6.2,,ἐν,,ἐν,ADP
6.2,,ἀμερίστῳ,,ἀμέριστος,ADJ
6.2,,καρδίᾳ,.,καρδία,NOUN
6.3,,εὐχαριστῶ,,εὐχαριστέω,VERB
6.3,,δὲ,,δέ,ADV
6.3,,τῷ,,ὁ,DET
6.3,,θεῷ,,θεός,NOUN
6.3,,μου,",",ἐγώ,PRON
6.3,,ὅτι,,ὅτι,SCONJ
6.3,,εὐσυνείδητός,,εὐσυνείδητος,ADJ
6.3,,εἰμι,,εἰμί,AUX
6.3,,ἐν,,ἐν,ADP
6.3,,ὑμῖν,,σύ,PRON
6.3,,καὶ,,καί,CCONJ
6.3,,οὐκ,,οὐ,ADV
6.3,,ἔχει,,ἔχω,VERB
6.3,,τις,,τις,PRON
6.3,,καυχήσασθαι,,καυχάομαι,VERB
6.3,,οὔτε,,οὔτε,ADV
6.3,,λάθρα,,λάθρῃ,ADV
6.3,,οὔτε,,οὔτε,CCONJ
6.3,,φανερῶς,",",φανερός,ADV
6.3,,ὅτι,,ὅτι,SCONJ
6.3,,ἐβάρησά,,βαρέω,VERB
6.3,,τινα,,τις,PRON
6.3,,ἐν,,ἐν,ADP
6.3,,μικρῷ,,μικρός,ADJ
6.3,,ἢ,,ἤ,CCONJ
6.3,,ἐν,,ἐν,ADP
6.3,,μεγάλῳ,.,μέγας,ADJ
6.3,,καὶ,,καί,ADV
6.3,,πᾶσι,,πᾶς,ADJ
6.3,,δέ,",",δέ,ADV
6.3,,ἐν,,ἐν,ADP
6.3,,οἷς,,ὅς,PRON
6.3,,ἐλάλησα,",",λαλέω,VERB
6.3,,εὔχομαι,",",εὔχομαι,VERB
6.3,,ἵνα,,ἵνα,SCONJ
6.3,,μὴ,,μή,ADV
6.3,,εἰς,,εἰς,ADP
6.3,,μαρτύριον,,μαρτύριον,NOUN
6.3,,αὐτὸ,,αὐτός,PRON
6.3,,κτήσωνται,.,κτέω,VERB
7.1,,Εἰ,,εἰ,SCONJ
7.1,,γὰρ,,γάρ,ADV
7.1,,καὶ,,καί,ADV
7.1,,κατὰ,,κατά,ADP
7.1,,σάρκα,,σάρξ,NOUN
7.1,,μέ,,ἐγώ,PRON
7.1,,τινες,,τις,PRON
7.1,,ἠθέλησαν,,ἐθέλω,VERB
7.1,,πλανῆσαι,",",πλανάω,VERB
7.1,,ἀλλὰ,,ἀλλά,ADV
7.1,,τὸ,,ὁ,DET
7.1,,πνεῦμα,,πνεῦμα,NOUN
7.1,,οὐ,,οὐ,ADV
7.1,,πλανᾶται,,πλανάω,VERB
7.1,,ἀπὸ,,ἀπό,ADP
7.1,,θεοῦ,,θεός,NOUN
7.1,,ὄν,.,εἰμί,AUX
7.1,,οἶδεν,,οἶδα,VERB
7.1,,γάρ,",",γάρ,ADV
7.1,,πόθεν,,πόθεν,ADV
7.1,,ἔρχεται,,ἔρχομαι,VERB
7.1,,καὶ,,καί,CCONJ
7.1,,ποῦ,,ποῦ,ADV
7.1,,ὑπάγει,",",ὑπάγω,VERB
7.1,,καὶ,,καί,CCONJ
7.1,,τὰ,,ὁ,DET
7.1,,κρυπτὰ,,κρυπτός,ADJ
7.1,,ἐλέγχει,.,ἐλέγχω,VERB
7.1,,ἐκραύγασα,,κραυγάζω,VERB
7.1,,μεταξὺ,,μεταξύ,ADP
7.1,,ὤν,",",εἰμί,PRON
7.1,,ἐλάλουν,,λαλέω,VERB
7.1,,μεγάλῃ,,μέγας,ADJ
7.1,,φωνῇ,",",φωνή,NOUN
7.1,,θεοῦ,,θεός,NOUN
7.1,,φωνῇ,·,φωνή,NOUN
7.1,,Τῷ,,ὁ,DET
7.1,,ἐπισκόπῳ,,ἐπίσκοπος,NOUN
7.1,,προσέχετε,,προσέχω,VERB
7.1,,καὶ,,καί,CCONJ
7.1,,τῷ,,ὁ,DET
7.1,,πρεσβυτερίῳ,,πρεσβυτέριον,ADJ
7.1,,καὶ,,καί,CCONJ
7.1,,διακόνοις,.,διάκονος,NOUN
7.2,,οἱ,,ὁ,DET
7.2,,δὲ,,δέ,ADV
7.2,,ὑποπτεύσαντές,,ὑποπτεύω,VERB
7.2,,με,,ἐγώ,PRON
7.2,,ὡς,,ὡς,ADV
7.2,,προειδότα,,πρόοιδα,VERB
7.2,,τὸν,,ὁ,DET
7.2,,μερισμόν,,μερισμός,NOUN
7.2,,τινων,,τις,PRON
7.2,,λέγειν,,λέγω,VERB
7.2,,ταῦτα,·,οὗτος,PRON
7.2,,μάρτυς,,μάρτυς,NOUN
7.2,,δέ,,δέ,ADV
7.2,,μοι,",",ἐγώ,PRON
