reference,leader,word,trailer,lemma,part_of_speech
2.3,,αὐτῶν,,αὐτός,PRON
2.3,,ἑκάστῳ,",",ἕκαστος,ADJ
2.3,,ἔτι,,ἔτι,ADV
2.3,,καὶ,,καί,CCONJ
2.3,,νῦν,",",νῦν,ADV
2.3,,μεταμεμορφωμένον,;,μεταμορφόω,VERB
2.3,,οὐ,,οὐ,ADV
2.3,,τὰ,,ὁ,DET
2.3,,νῦν,,νῦν,ADV
2.3,,ἐκ,,ἐκ,ADP
2.3,,τῆς,,ὁ,DET
2.3,,αὐτῆς,,αὐτός,ADJ
2.3,,ὕλης,,ὕλη,NOUN
2.3,,ὄντα,,εἰμί,AUX
2.3,,σκεύη,,σκεῦος,NOUN
2.3,,γένοιτ,’,,VERB
2.3,,ἄν,",",ἄν,ADV
2.3,,εἰ,,εἰ,SCONJ
2.3,,τύχοι,,τυγχάνω,VERB
2.3,,τῶν,,ὁ,DET
2.3,,αὐτῶν,,αὐτός,ADJ
2.3,,τεχνιτῶν,",",τεχνίτης,NOUN
2.3,,ὅμοια,,ὅμοιος,ADJ
2.3,,τοιούτοις,;,τοιοῦτος,ADJ
2.4,,οὐ,,οὐ,ADV
2.4,,ταῦτα,,οὗτος,ADJ
2.4,,πάλιν,",",πάλιν,ADV
2.4,,τὰ,,ὁ,DET
2.4,,νῦν,,νῦν,ADV
2.4,,ὑφ’,,ὑπό,ADP
2.4,,ὑμῶν,,σύ,PRON
2.4,,προσκυνούμενα,",",προσκυνέω,VERB
2.4,,δύναιτ,’,,VERB
2.4,,ἂν,,ἄν,ADV
2.4,,ὑπὸ,,ὑπό,ADP
2.4,,ἀνθρώπων,,ἄνθρωπος,NOUN
2.4,,σκεύη,,σκεῦος,NOUN
2.4,,ὅμοια,,ὅμοιος,ADJ
2.4,,γενέσθαι,,γίγνομαι,VERB
2.4,,τοῖς,,ὁ,DET
2.4,,λοιποῖς,;,λοιπός,ADJ
2.4,,οὐ,,οὐ,ADV
2.4,,κωφὰ,,κωφός,ADJ
2.4,,πάντα,;,πᾶς,ADJ
2.4,,οὐ,,οὐ,ADV
2.4,,τυφλά,;,τυφλός,ADJ
2.4,,οὐκ,,οὐ,ADV
2.4,,ἄψυχα,;,ἄψυχος,ADJ
2.4,,οὐκ,,οὐ,ADV
2.4,,ἀναίσθητα,;,ἀναίσθητος,ADJ
2.4,,οὐκ,,οὐ,ADV
2.4,,ἀκίνητα,;,ἀκίνητος,ADJ
2.4,,οὐ,,οὐ,ADV
2.4,,πάντα,,πᾶς,ADJ
2.4,,σηπόμενα,;,σήπω,VERB
2.4,,οὐ,,οὐ,ADV
2.4,,πάντα,,πᾶς,ADJ
2.4,,φθειρόμενα,;,φθείρω,VERB
2.5,,ταῦτα,,οὗτος,ADJ
2.5,,θεοὺς,,θεός,NOUN
2.5,,καλεῖτε,;,καλέω,VERB
2.5,,τούτοις,,οὗτος,ADJ
2.5,,δουλεύετε,;,δουλεύω,VERB
2.5,,τούτοις,,οὗτος,ADJ
2.5,,προσκυνεῖτε,",",προσκυνέω,VERB
2.5,,τέλεον,,τέλειος,ADJ
2.5,,δ’,,,ADV
2.5,,αὐτοῖς,,αὐτός,PRON
2.5,,ἐξομοιοῦσθε,.,ἐξομοιόω,VERB
2.6,,διὰ,,διά,ADP
2.6,,τοῦτο,,οὗτος,PRON
2.6,,μισεῖτε,,μισέω,VERB
2.6,,Χριστιανούς,",",Χριστιανός,NOUN
2.6,,ὅτι,,ὅτι,SCONJ
2.6,,τούτους,,οὗτος,ADJ
2.6,,οὐχ,,οὐ,ADV
2.6,,ἡγοῦνται,,ἡγέομαι,VERB
2.6,,θεούς,;,θεός,NOUN
2.7,,ὑμεῖς,,σύ,PRON
2.7,,γὰρ,,γάρ,ADV
2.7,,αἰνεῖν,,αἰνέω,VERB
2.7,,νομίζοντες,,νομίζω,VERB
2.7,,καὶ,,καί,CCONJ
2.7,,οἰόμενοι,",",οἴομαι,VERB
2.7,,οὐ,,οὐ,ADV
2.7,,πολὺ,,πολύς,ADJ
2.7,,πλέον,,,ADJ
2.7,,αὐτῶν,,αὐτός,PRON
2.7,,καταφρονεῖτε,;,καταφρονέω,VERB
2.7,,οὐ,,οὐ,ADV
2.7,,πολὺ,,πολύς,ADJ
2.7,,μᾶλλον,,μᾶλλον,ADV
2.7,,αὐτοὺς,,αὐτός,PRON
2.7,,χλευάζετε,,χλευάζω,VERB
2.7,,καὶ,,καί,CCONJ
2.7,,ὑβρίζετε,",",ὑβρίζω,VERB
2.7,,τοὺς,,ὁ,DET
2.7,,μὲν,,μέν,ADV
2.7,,λιθίνους,,λίθινος,ADJ
2.7,,καὶ,,καί,CCONJ
2.7,,ὀστρακίνους,,ὀστράκινος,ADJ
2.7,,σέβοντες,,σέβω,VERB
2.7,,ἀφυλάκτους,",",ἀφύλακτος,ADJ
2.7,,τοὺς,,ὁ,DET
2.7,,δὲ,,δέ,CCONJ
2.7,,ἀργυρέους,,ἀργύρεος,ADJ
2.7,,καὶ,,καί,CCONJ
2.7,,χρυσοῦς,,χρύσεος,ADJ
2.7,,ἐγκλείοντες,,ἐγκλείω,VERB
2.7,,ταῖς,,ὁ,DET
2.7,,νυξὶ,,νύξ,NOUN
2.7,,καὶ,,καί,CCONJ
2.7,,ταῖς,,ὁ,DET
2.7,,ἡμέραις,,ἡμέρα,NOUN
2.7,,φύλακας,,φύλαξ,NOUN
2.7,,παρακαθιστάντες,",",παρακαθίστημι,VERB
2.7,,ἵνα,,ἵνα,SCONJ
2.7,,μὴ,,μή,ADV
2.7,,κλαπῶσιν,;,κλέπτω,VERB
2.8,,αἷς,,ὅς,PRON
2.8,,δὲ,,δέ,ADV
2.8,,δοκεῖτε,,δοκέω,VERB
2.8,,τιμαῖς,,τιμή,NOUN
2.8,,προσφέρειν,",",προσφέρω,VERB
2.8,,εἰ,,εἰ,SCONJ
2.8,,μὲν,,μέν,ADV
2.8,,αἰσθάνονται,",",αἰσθάνομαι,VERB
2.8,,κολάζετε,,κολάζω,VERB
2.8,,μᾶλλον,,μᾶλλον,ADV
2.8,,αὐτούς,·,αὐτός,PRON
2.8,,εἰ,,εἰ,SCONJ
2.8,,δὲ,,δέ,ADV
2.8,,ἀναισθητοῦσιν,",",ἀναισθητέω,VERB
2.8,,ἐλέγχοντες,,ἐλέγχω,VERB
2.8,,αἵματι,,αἷμα,NOUN
2.8,,καὶ,,καί,CCONJ
2.8,,κνίσαις,,,NOUN
2.8,,αὐτοὺς,,αὐτός,PRON
2.8,,θρησκεύετε,.,θρησκεύω,VERB
2.9,,ταῦθ,’,,ADJ
2.9,,ὑμῶν,,σύ,PRON
2.9,,τις,,τις,PRON
2.9,,ὑπομεινάτω,",",ὑπομένω,VERB
2.9,,ταῦτα,,οὗτος,PRON
2.9,,ἀνασχέσθω,,ἀνέχω,VERB
2.9,,τις,,τις,PRON
2.9,,ἑαυτῷ,,ἑαυτοῦ,PRON
2.9,,γενέσθαι,.,γίγνομαι,VERB
2.9,,ἀλλὰ,,ἀλλά,ADV
2.9,,ἄνθρωπος,,ἄνθρωπος,NOUN
2.9,,μὲν,,μέν,ADV
2.9,,οὐδὲ,,οὐδέ,ADV
2.9,,εἷς,,εἷς,NUM
2.9,,ταύτης,,οὗτος,ADJ
2.9,,τῆς,,ὁ,DET
2.9,,κολάσεως,,κόλασις,NOUN
2.9,,ἑκὼν,,ἑκών,ADJ
2.9,,ἀνέξεται,",",ἀνέχω,VERB
2.9,,αἴσθησιν,,αἴσθησις,NOUN
2.9,,γὰρ,,γάρ,ADV
2.9,,ἔχει,,ἔχω,VERB
2.9,,καὶ,,καί,ADV
2.9,,λογισμόν,·,λογισμός,NOUN
2.9,,ὁ,,,DET
2.9,,δὲ,,δέ,ADV
2.9,,λίθος,,λίθος,NOUN
2.9,,ἀνέχεται,",",ἀνέχω,VERB
2.9,,ἀναισθητεῖ,,ἀναισθητέω,VERB
2.9,,γάρ,.,γάρ,ADV
2.9,,οὐκ,,οὐ,ADV
2.9,,οὖν,,οὖν,ADV
2.9,,τὴν,,ὁ,DET
2.9,,αἴσθησιν,,αἴσθησις,NOUN
2.9,,αὐτοῦ,,αὐτός,PRON
2.9,,ἐλέγχετε,;,ἐλέγχω,VERB
2.10,,περὶ,,περί,ADP
2.10,,μὲν,,μέν,ADV
2.10,,οὖν,,οὖν,ADV
2.10,,τοῦ,,ὁ,DET
2.10,,μὴ,,μή,ADV
2.10,,δεδουλῶσθαι,,δουλόω,VERB
2.10,,Χριστιανοὺς,,Χριστιανός,NOUN
2.10,,τοιούτοις,,τοιοῦτος,ADJ
2.10,,θεοῖς,,θεός,NOUN
2.10,,πολλὰ,,πολύς,ADJ
2.10,,μὲν,,μέν,ADV
2.10,,ἂν,,ἄν,ADV
2.10,,καὶ,,καί,CCONJ
2.10,,ἄλλα,,ἄλλος,ADJ
2.10,,εἰπεῖν,,εἶπον,VERB
2.10,,ἔχοιμι,·,ἔχω,VERB
2.10,,εἰ,,εἰ,SCONJ
2.10,,δέ,,δέ,ADV
2.10,,τινι,,τις,PRON
2.10,,μὴ,,μή,ADV
2.10,,δοκοίη,,δοκέω,VERB
2.10,,κἂν,,κἀν,CCONJ
2.10,,ταῦτα,,οὗτος,PRON
2.10,,ἱκανά,",",ἱκανός,ADJ
2.10,,περισσὸν,,περισσός,ADJ
2.10,,ἡγοῦμαι,,ἡγέομαι,VERB
2.10,,καὶ,,καί,CCONJ
2.10,,τὸ,,ὁ,DET
2.10,,πλείω,,πλείων,ADJ
2.10,,λέγειν,.,λέγω,VERB
3.1,,Ἑξῆς,,,ADV
3.1,,δὲ,,δέ,ADV
3.1,,περὶ,,περί,ADP
3.1,,τοῦ,,ὁ,DET
3.1,,μὴ,,μή,ADV
3.1,,κατὰ,,κατά,ADP
3.1,,τὰ,,ὁ,DET
3.1,,αὐτὰ,,αὐτός,ADJ
3.1,,Ἰουδαίοις,,Ἰουδαῖος,ADJ
3.1,,θεοσεβεῖν,,θεοσεβέω,VERB
3.1,,αὐτοὺς,,αὐτός,PRON
3.1,,οἶμαί,,,VERB
3.1,,σε,,σύ,PRON
3.1,,μάλιστα,,μάλιστα,ADV
3.1,,ποθεῖν,,ποθέω,VERB
3.1,,ἀκοῦσαι,.,ἀκούω,VERB
3.2,,Ἰουδαῖοι,,Ἰουδαῖος,NOUN
3.2,,τοίνυν,",",τοίνυν,ADV
3.2,,εἰ,,εἰ,SCONJ
3.2,,μὲν,,μέν,ADV
3.2,,ἀπέχονται,,ἀπέχω,VERB
3.2,,ταύτης,,οὗτος,ADJ
3.2,,τῆς,,ὁ,DET
3.2,,προειρημένης,,προερέω,VERB
3.2,,λατρείας,",",λατρεία,NOUN
3.2,,καλῶς,,καλός,ADV
3.2,,θεὸν,,θεός,NOUN
3.2,,ἕνα,,εἷς,NOUN
3.2,,τῶν,,ὁ,DET
3.2,,πάντων,,πᾶς,ADJ
3.2,,σέβειν,,σέβω,VERB
3.2,,καὶ,,καί,CCONJ
3.2,,δεσπότην,,δεσπότης,NOUN
3.2,,ἀξιοῦσι,,ἀξιόω,VERB
3.2,,φρονεῖν,·,φρονέω,VERB
3.2,,εἰ,,εἰ,SCONJ
3.2,,δὲ,,δέ,ADV
3.2,,τοῖς,,ὁ,DET
3.2,,προειρημένοις,,προερέω,VERB
3.2,,ὁμοιοτρόπως,,ὁμοιότροπος,ADV
3.2,,τὴν,,ὁ,DET
3.2,,θρησκείαν,,θρησκεία,NOUN
3.2,,προσάγουσιν,,προσάγω,VERB
3.2,,αὐτῷ,,αὐτός,PRON
3.2,,ταύτην,",",οὗτος,ADJ
3.2,,διαμαρτάνουσιν,.,διαμαρτάνω,VERB
3.3,,ἃ,,,PRON
3.3,,γὰρ,,γάρ,ADV
3.3,,τοῖς,,ὁ,DET
3.3,,ἀναισθήτοις,,ἀναίσθητος,ADJ
3.3,,καὶ,,καί,CCONJ
3.3,,κωφοῖς,,κωφός,ADJ
3.3,,προσφέροντες,,προσφέρω,VERB
3.3,,οἱ,,ὁ,DET
3.3,,Ἕλληνες,,Ἕλλην,NOUN
3.3,,ἀφροσύνης,,ἀφροσύνη,NOUN
3.3,,δεῖγμα,,δεῖγμα,NOUN
3.3,,παρέχουσι,",",παρέχω,VERB
3.3,,ταῦθ,’,,ADJ
3.3,,οὗτοι,,οὗτος,ADJ
3.3,,καθάπερ,,καθά,ADV
3.3,,προσδεομένῳ,,,VERB
3.3,,τῷ,,ὁ,DET
3.3,,θεῷ,,θεός,NOUN
3.3,,λογιζόμενοι,,λογίζομαι,VERB
3.3,,παρέχειν,,παρέχω,VERB
3.3,,μωρίαν,,μωρία,NOUN
3.3,,εἰκὸς,,ἔοικα,VERB
3.3,,μᾶλλον,,μᾶλλον,ADV
3.3,,ἡγοῖντ,’,,VERB
3.3,,ἄν,",",ἄν,ADV
3.3,,οὐ,,οὐ,ADV
3.3,,θεοσέβειαν,.,θεοσέβεια,NOUN
3.4,,ὁ,,,DET
3.4,,γὰρ,,γάρ,ADV
3.4,,ποιήσας,,ποιέω,VERB
3.4,,τὸν,,ὁ,DET
3.4,,οὐρανὸν,,οὐρανός,NOUN
3.4,,καὶ,,καί,CCONJ
3.4,,τὴν,,ὁ,DET
3.4,,γῆν,,γῆ,NOUN
3.4,,καὶ,,καί,ADV
3.4,,πάντα,,πᾶς,ADJ
3.4,,τὰ,,ὁ,DET
3.4,,ἐν,,ἐν,ADP
3.4,,αὐτοῖς,,αὐτός,PRON
3.4,,καὶ,,καί,CCONJ
3.4,,πᾶσιν,,πᾶς,ADJ
3.4,,ἡμῖν,,ἐγώ,PRON
3.4,,χορηγῶν,",",χορηγός,VERB
3.4,,ὧν,,ὅς,PRON
3.4,,προσδεόμεθα,",",,VERB
3.4,,οὐδενὸς,,οὐδείς,PRON
3.4,,ἂν,,ἄν,ADV
3.4,,αὐτὸς,,αὐτός,PRON
3.4,,προσδέοιτο,,προσδέω,VERB
3.4,,τούτων,,οὗτος,PRON
3.4,,ὧν,,ὅς,PRON
3.4,,τοῖς,,ὁ,DET
3.4,,οἰομένοις,,οἴομαι,VERB
3.4,,διδόναι,,δίδωμι,VERB
3.4,,παρέχει,,παρέχω,VERB
3.4,,αὐτός,.,αὐτός,PRON
3.5,,οἱ,,ὁ,DET
3.5,,δέ,,δέ,ADV
3.5,,γε,,γε,ADV
3.5,,θυσίας,,θυσία,NOUN
3.5,,αὐτῷ,,αὐτός,PRON
3.5,,δι’,,διά,ADP
3.5,,αἵματος,,αἷμα,NOUN
3.5,,καὶ,,καί,ADV
3.5,,κνίσης,,κνῖσα,NOUN
3.5,,καὶ,,καί,CCONJ
3.5,,ὁλοκαυτωμάτων,,ὁλοκαύτωμα,NOUN
3.5,,ἐπιτελεῖν,,ἐπιτελέω,VERB
3.5,,οἰόμενοι,,οἴομαι,VERB
3.5,,καὶ,,καί,CCONJ
3.5,,ταύταις,,οὗτος,ADJ
3.5,,ταῖς,,ὁ,DET
3.5,,τιμαῖς,,τιμή,NOUN
3.5,,αὐτὸν,,αὐτός,PRON
3.5,,γεραίρειν,",",γεραίρω,VERB
3.5,,οὐδέν,,οὐδείς,PRON
3.5,,μοι,,ἐγώ,PRON
3.5,,δοκοῦσι,,δοκέω,VERB
3.5,,διαφέρειν,,διαφέρω,VERB
3.5,,τῶν,,ὁ,DET
3.5,,εἰς,,εἰς,ADP
3.5,,τὰ,,ὁ,DET
3.5,,κωφὰ,,κωφός,ADJ
3.5,,τὴν,,ὁ,DET
3.5,,αὐτὴν,,αὐτός,ADJ
3.5,,ἐνδεικνυμένων,,ἐνδείκνυμι,VERB
3.5,,φιλοτιμίαν,·,φιλοτιμία,NOUN
3.5,,τῶν,,ὁ,DET
3.5,,μὲν,,μέν,ADV
3.5,,μὴ,,μή,ADV
3.5,,δυναμένοις,,δύναμαι,VERB
